order_id,customer_id,order_date,order_status,total_amount,subtotal_amount,tax_amount,shipping_amount,discount_amount,payment_method,currency,channel,device_type,shipping_method,is_first_order,promo_code,store_location,utm_source,utm_campaign,created_at,updated_at
4102,1729,2024-08-25 13:08:53,delivered,53.97,48.57,4.32,2.01,0,credit_card,USD,mobile,mobile,express,False,,,instagram,campaign_ozW,2024-08-25 13:08:53,2025-07-22 04:49:17
4103,1511,2025-04-03 22:14:33,delivered,47.2,42.48,3.78,10.1,8.52,credit_card,USD,web,desktop,express,True,PROMOnjTi,,facebook,,2025-04-03 22:14:33,2025-08-13 10:13:21
4104,445,2024-08-18 11:58:41,delivered,82.86,74.57,6.63,11.53,0,credit_card,USD,web,mobile,express,True,PROMOscSk,,email,campaign_DJR,2024-08-18 11:58:41,2025-05-03 13:37:08
4105,3748,2024-03-31 06:15:31,delivered,60.37,54.33,4.83,8.45,0,credit_card,USD,mobile,mobile,standard,False,,,google,,2024-03-31 06:15:31,2024-09-15 22:19:15
4106,64,2025-06-15 18:21:56,delivered,58.47,52.62,4.68,6.68,0,credit_card,USD,mobile,mobile,express,False,,,direct,,2025-06-15 18:21:56,2025-09-01 03:08:50
4107,256,2024-04-05 01:37:54,delivered,90.83,81.75,7.27,3.0,0,gift_card,USD,web,tablet,express,False,,,facebook,campaign_Csn,2024-04-05 01:37:54,2024-11-06 14:13:37
4108,362,2025-06-18 20:20:46,delivered,46.88,42.19,3.75,0.83,0.18,paypal,USD,mobile,desktop,express,True,,,instagram,,2025-06-18 20:20:46,2025-06-24 19:48:54
4109,4127,2024-07-19 23:43:01,delivered,63.08,56.77,5.05,5.98,0,credit_card,USD,web,mobile,pickup,False,,,direct,campaign_uAr,2024-07-19 23:43:01,2025-04-27 17:58:35
4110,4783,2024-10-16 14:31:33,delivered,59.4,53.46,4.75,9.96,11.77,credit_card,USD,web,desktop,express,False,,,,campaign_QKD,2024-10-16 14:31:33,2024-11-26 01:01:16
4111,4461,2024-01-14 00:49:09,returned,51.09,45.98,4.09,10.04,0,credit_card,USD,mobile,mobile,overnight,False,,,direct,,2024-01-14 00:49:09,2024-04-16 22:16:32
4112,831,2025-01-27 15:34:05,delivered,76.6,68.94,6.13,11.06,0,paypal,USD,store,mobile,standard,False,,,facebook,campaign_Ngf,2025-01-27 15:34:05,2025-07-03 07:41:18
4113,1235,2023-10-15 03:59:27,delivered,63.11,56.8,5.05,9.39,4.22,credit_card,USD,store,tablet,express,False,PROMOHqQK,,instagram,campaign_wTV,2023-10-15 03:59:27,2024-06-18 19:10:27
4114,4697,2024-01-09 15:21:00,delivered,55.47,49.93,4.44,6.74,0,bnpl,USD,store,mobile,express,False,,,instagram,,2024-01-09 15:21:00,2024-10-19 10:30:57
4115,1420,2024-07-21 12:40:24,delivered,87.7,78.93,7.02,1.89,0,credit_card,USD,web,mobile,standard,False,PROMOppte,,direct,campaign_SYp,2024-07-21 12:40:24,2025-07-04 04:30:13
4116,285,2024-03-06 06:35:22,delivered,74.58,67.12,5.97,8.55,0,credit_card,USD,web,mobile,express,True,,,,campaign_hEl,2024-03-06 06:35:22,2024-11-03 06:22:26
4117,4620,2025-07-23 19:34:30,delivered,52.7,47.43,4.22,13.88,0,credit_card,USD,store,mobile,standard,False,,,google,,2025-07-23 19:34:30,2025-08-02 01:10:03
4118,153,2024-08-19 22:17:09,delivered,44.21,39.79,3.54,12.57,8.54,credit_card,USD,web,tablet,pickup,True,,Port Ryanborough,facebook,campaign_XZB,2024-08-19 22:17:09,2025-02-14 15:45:43
4119,87,2024-05-17 02:10:26,delivered,72.85,65.57,5.83,9.12,0,credit_card,USD,store,tablet,overnight,False,,,,,2024-05-17 02:10:26,2024-10-10 01:03:21
4120,3688,2025-08-01 20:51:50,delivered,86.94,78.25,6.96,8.85,0,credit_card,USD,web,tablet,overnight,False,,,direct,campaign_eoA,2025-08-01 20:51:50,2025-08-20 00:33:46
4121,3736,2024-04-03 08:12:51,delivered,35.19,31.67,2.82,9.96,6.93,credit_card,USD,mobile,mobile,express,True,PROMOiMrx,,instagram,,2024-04-03 08:12:51,2024-09-04 01:37:34
4122,12,2025-02-28 10:04:03,delivered,67.86,61.07,5.43,10.27,0,bnpl,USD,phone,tablet,overnight,False,,,facebook,campaign_Wbj,2025-02-28 10:04:03,2025-07-30 03:16:45
4123,3790,2025-07-21 15:26:54,delivered,48.98,44.08,3.92,5.97,0.7,bnpl,USD,web,tablet,overnight,False,PROMOrkvX,,facebook,campaign_Ryl,2025-07-21 15:26:54,2025-09-11 23:56:23
4124,3703,2024-03-08 06:41:32,delivered,68.24,61.42,5.46,7.71,0,bnpl,USD,web,desktop,standard,False,,,,,2024-03-08 06:41:32,2025-05-25 03:30:09
4125,3286,2024-12-30 15:20:16,returned,67.93,61.14,5.43,11.11,0,paypal,USD,store,desktop,standard,False,,,,,2024-12-30 15:20:16,2025-04-07 05:01:31
4126,2892,2024-04-01 07:15:28,delivered,58.11,52.3,4.65,12.16,0,credit_card,USD,mobile,desktop,overnight,False,,,direct,,2024-04-01 07:15:28,2025-06-28 05:18:17
4127,1968,2025-07-05 23:03:34,delivered,54.03,48.63,4.32,1.31,0.06,credit_card,USD,mobile,mobile,overnight,False,,Chelsealand,,,2025-07-05 23:03:34,2025-07-29 03:13:21
4128,410,2024-10-02 13:31:15,delivered,41.49,37.34,3.32,5.36,0,bnpl,USD,store,desktop,standard,False,,,,campaign_OEk,2024-10-02 13:31:15,2025-03-19 10:50:11
4129,3962,2025-03-17 00:05:08,delivered,59.37,53.43,4.75,8.63,0,credit_card,USD,mobile,tablet,standard,False,,,direct,campaign_yhp,2025-03-17 00:05:08,2025-03-20 16:27:27
4130,4423,2024-04-19 06:34:30,delivered,71.09,63.98,5.69,14.84,0,bnpl,USD,web,mobile,standard,False,,Brooksstad,,,2024-04-19 06:34:30,2024-04-30 14:42:33
4131,3520,2025-02-20 17:45:50,delivered,73.34,66.01,5.87,1.51,0,bnpl,USD,phone,desktop,overnight,False,,South Victorchester,,campaign_SUc,2025-02-20 17:45:50,2025-07-05 22:19:08
4132,4094,2024-07-26 22:17:23,delivered,76.59,68.93,6.13,1.96,0,paypal,USD,web,desktop,pickup,False,,Port Kathrynchester,email,,2024-07-26 22:17:23,2025-01-16 09:14:44
4133,1588,2024-11-02 04:51:30,delivered,60.41,54.37,4.83,8.11,0,credit_card,USD,mobile,mobile,pickup,False,,,google,,2024-11-02 04:51:30,2024-12-17 04:28:38
4134,2660,2024-02-11 15:27:28,delivered,56.97,51.27,4.56,13.62,0,bnpl,USD,mobile,desktop,standard,False,,,direct,campaign_ivE,2024-02-11 15:27:28,2025-01-07 03:38:34
4135,4194,2025-09-03 04:18:34,delivered,57.43,51.69,4.59,1.72,5.22,bnpl,USD,store,desktop,standard,False,,,direct,campaign_eFC,2025-09-03 04:18:34,2025-09-13 03:49:55
4136,4291,2024-03-25 20:40:12,delivered,56.38,50.75,4.51,2.44,0,gift_card,USD,web,mobile,express,False,,,,,2024-03-25 20:40:12,2025-05-23 15:46:06
4137,4858,2025-08-13 04:53:40,delivered,41.48,37.34,3.32,0.64,6.25,paypal,USD,mobile,desktop,pickup,True,,,google,,2025-08-13 04:53:40,2025-09-12 10:13:38
4138,3857,2024-11-03 18:57:54,delivered,36.4,32.76,2.91,3.79,0,paypal,USD,mobile,mobile,standard,False,,,email,,2024-11-03 18:57:54,2024-12-28 03:23:20
4139,3680,2023-12-10 08:28:17,cancelled,51.92,46.72,4.15,0.25,0,paypal,USD,mobile,tablet,standard,True,,,direct,,2023-12-10 08:28:17,2024-10-22 05:48:12
4140,2129,2024-06-18 10:50:59,delivered,40.04,36.04,3.2,4.03,0,paypal,USD,store,desktop,overnight,True,,,facebook,campaign_Pay,2024-06-18 10:50:59,2024-08-12 17:49:16
4141,4265,2023-12-10 18:35:14,delivered,48.81,43.93,3.91,11.06,0,credit_card,USD,mobile,tablet,overnight,True,,,direct,,2023-12-10 18:35:14,2024-12-23 02:39:05
4142,4552,2025-01-15 07:56:20,delivered,63.51,57.16,5.08,0.74,0,paypal,USD,phone,desktop,overnight,False,,,instagram,campaign_oKz,2025-01-15 07:56:20,2025-04-30 22:16:38
4143,2213,2025-08-24 07:58:47,delivered,37.67,33.9,3.01,11.83,0,credit_card,USD,web,mobile,pickup,False,,Port Kennethstad,email,campaign_QTT,2025-08-24 07:58:47,2025-08-26 15:06:03
4144,1808,2023-10-26 04:40:42,returned,50.89,45.8,4.07,1.39,2.54,credit_card,USD,web,desktop,express,False,PROMOkULN,,facebook,,2023-10-26 04:40:42,2024-05-01 05:01:13
4145,4076,2024-10-26 13:24:38,delivered,84.99,76.49,6.8,10.03,0,credit_card,USD,web,mobile,pickup,True,PROMOwhZi,,facebook,,2024-10-26 13:24:38,2025-04-20 00:12:54
4146,3134,2024-11-06 22:18:54,delivered,70.96,63.87,5.68,8.71,11.56,credit_card,USD,web,tablet,overnight,False,,,email,campaign_GkX,2024-11-06 22:18:54,2025-06-08 23:55:23
4147,747,2025-09-19 14:48:44,returned,73.92,66.53,5.91,6.41,0,paypal,USD,phone,mobile,overnight,False,,,facebook,,2025-09-19 14:48:44,2025-09-20 04:36:57
4148,1445,2024-03-19 01:34:20,delivered,57.73,51.96,4.62,13.88,0,bnpl,USD,mobile,tablet,pickup,False,PROMOdTlx,,,,2024-03-19 01:34:20,2024-08-25 03:52:01
4149,3737,2024-07-20 22:40:05,returned,41.02,36.92,3.28,10.65,0,credit_card,USD,phone,mobile,express,False,,,,campaign_Ifp,2024-07-20 22:40:05,2025-03-01 01:47:32
4150,1958,2023-12-28 11:38:43,delivered,74.67,67.2,5.97,4.45,0,paypal,USD,store,mobile,pickup,True,,,email,,2023-12-28 11:38:43,2025-04-10 07:43:31
4151,2662,2024-04-19 21:32:12,delivered,57.85,52.06,4.63,3.29,0,paypal,USD,web,mobile,standard,False,,,,campaign_PER,2024-04-19 21:32:12,2024-09-24 05:53:28
4152,4019,2024-09-03 21:58:22,delivered,83.54,75.19,6.68,7.95,0,credit_card,USD,phone,tablet,pickup,False,,,email,campaign_LFk,2024-09-03 21:58:22,2025-06-26 23:45:51
4153,4867,2024-08-23 06:27:01,returned,48.92,44.03,3.91,8.91,0,paypal,USD,mobile,tablet,overnight,False,,,facebook,,2024-08-23 06:27:01,2024-12-18 18:18:29
4154,1281,2025-02-13 04:22:51,returned,63.56,57.2,5.08,11.11,0.96,credit_card,USD,mobile,mobile,overnight,False,,,,,2025-02-13 04:22:51,2025-07-14 13:13:47
4155,3441,2025-04-29 02:31:06,delivered,47.39,42.65,3.79,9.49,0,credit_card,USD,mobile,desktop,overnight,False,,Harrisonfurt,facebook,campaign_riY,2025-04-29 02:31:06,2025-06-03 16:00:45
4156,2810,2024-03-04 07:43:38,delivered,58.94,53.04,4.71,6.91,0,paypal,USD,mobile,desktop,express,False,,,direct,,2024-03-04 07:43:38,2025-09-23 23:37:53
4157,3627,2025-09-06 19:43:39,delivered,67.25,60.53,5.38,10.95,0,bnpl,USD,mobile,tablet,overnight,False,PROMOWbGZ,,email,,2025-09-06 19:43:39,2025-09-13 11:06:39
4158,4403,2024-03-09 16:29:57,delivered,50.83,45.75,4.07,13.79,9.79,gift_card,USD,mobile,mobile,standard,False,,,email,campaign_ikq,2024-03-09 16:29:57,2025-03-06 10:17:19
4159,962,2024-09-12 13:00:40,delivered,66.07,59.46,5.29,11.16,9.75,paypal,USD,store,mobile,express,True,,,,,2024-09-12 13:00:40,2025-03-14 11:43:05
4160,2963,2024-06-03 07:02:10,delivered,60.97,54.88,4.88,8.07,0,credit_card,USD,phone,mobile,standard,False,,,google,campaign_OOK,2024-06-03 07:02:10,2024-11-28 05:37:49
4161,2669,2024-03-02 21:52:03,delivered,79.92,71.93,6.39,1.14,6.1,credit_card,USD,web,mobile,express,True,,,,campaign_wAv,2024-03-02 21:52:03,2025-07-22 09:41:47
4162,3013,2024-06-27 11:21:59,delivered,65.21,58.69,5.22,7.1,0,credit_card,USD,web,desktop,standard,False,PROMOZGef,Loweview,,,2024-06-27 11:21:59,2024-12-26 09:10:00
4163,543,2023-11-16 19:36:38,delivered,53.7,48.33,4.3,9.69,0,gift_card,USD,store,mobile,overnight,False,,,instagram,campaign_ySa,2023-11-16 19:36:38,2025-08-05 21:36:21
4164,4291,2024-09-12 18:28:20,delivered,49.85,44.86,3.99,14.85,0,credit_card,USD,web,tablet,overnight,True,,,instagram,campaign_Jdk,2024-09-12 18:28:20,2025-06-10 17:00:46
4165,4135,2025-03-07 03:16:51,delivered,75.96,68.36,6.08,5.51,10.07,credit_card,USD,phone,mobile,overnight,False,PROMOYPUF,,,campaign_kHu,2025-03-07 03:16:51,2025-03-09 07:38:05
4166,47,2024-02-15 20:44:19,delivered,53.78,48.4,4.3,0.08,10.01,credit_card,USD,web,mobile,pickup,False,,,,,2024-02-15 20:44:19,2024-11-06 13:57:13
4167,1971,2024-01-12 02:47:24,delivered,34.89,31.4,2.79,9.55,0,bnpl,USD,mobile,mobile,standard,False,PROMOXlFi,,,campaign_WYA,2024-01-12 02:47:24,2024-11-13 16:08:48
4168,508,2025-04-02 14:57:01,delivered,45.17,40.66,3.61,13.19,0,credit_card,USD,store,mobile,standard,False,,,direct,,2025-04-02 14:57:01,2025-09-21 12:55:21
4169,4026,2023-12-18 12:06:33,delivered,43.91,39.52,3.51,5.28,6.08,credit_card,USD,web,tablet,overnight,True,,,direct,,2023-12-18 12:06:33,2025-09-11 00:41:05
4170,4951,2025-09-17 23:17:20,returned,60.19,54.17,4.81,10.11,0,credit_card,USD,web,mobile,express,False,,,,campaign_NhL,2025-09-17 23:17:20,2025-09-22 07:40:00
4171,2416,2025-06-15 16:15:33,delivered,71.67,64.5,5.73,0.22,0,paypal,USD,web,mobile,standard,True,,,,,2025-06-15 16:15:33,2025-06-24 20:19:14
4172,4813,2024-11-18 04:50:41,returned,76.41,68.77,6.11,2.43,0,bnpl,USD,phone,mobile,pickup,False,,,,,2024-11-18 04:50:41,2025-03-25 13:03:19
4173,3562,2025-04-14 06:52:40,delivered,65.4,58.86,5.23,4.73,0,credit_card,USD,web,tablet,overnight,False,,,google,campaign_wLT,2025-04-14 06:52:40,2025-06-08 11:43:25
4174,679,2024-05-07 17:02:54,delivered,72.73,65.46,5.82,9.71,0,credit_card,USD,mobile,mobile,standard,False,,,,campaign_tTh,2024-05-07 17:02:54,2024-07-30 19:55:14
4175,3522,2024-05-05 01:06:28,delivered,47.95,43.16,3.84,11.87,0,credit_card,USD,store,tablet,standard,False,PROMOxDfr,,facebook,campaign_tUi,2024-05-05 01:06:28,2024-08-31 01:06:46
4176,1568,2024-12-19 22:44:55,delivered,71.59,64.43,5.73,10.41,0,credit_card,USD,store,tablet,express,False,,,,,2024-12-19 22:44:55,2025-01-14 07:25:13
4177,2689,2025-07-15 12:11:31,delivered,51.49,46.34,4.12,14.35,0,credit_card,USD,web,desktop,express,False,,,instagram,,2025-07-15 12:11:31,2025-07-21 15:00:49
4178,1325,2024-01-15 02:07:33,delivered,63.65,57.29,5.09,8.85,0,credit_card,USD,store,desktop,overnight,False,,,,,2024-01-15 02:07:33,2025-09-22 03:35:27
4179,3355,2024-06-17 08:21:54,delivered,40.09,36.08,3.21,0.54,2.06,credit_card,USD,phone,mobile,standard,False,PROMOeSlV,,facebook,,2024-06-17 08:21:54,2025-03-28 06:22:01
4180,2920,2024-03-08 02:02:11,cancelled,42.34,38.11,3.39,12.2,0,bnpl,USD,web,desktop,overnight,False,,Elizabethfort,direct,campaign_Qlp,2024-03-08 02:02:11,2024-09-29 12:56:33
4181,2754,2024-08-13 15:36:21,delivered,48.62,43.76,3.89,2.06,0,credit_card,USD,mobile,tablet,standard,False,,,,,2024-08-13 15:36:21,2025-04-02 05:59:50
4182,4289,2024-05-09 22:32:35,delivered,75.88,68.29,6.07,0.33,0,credit_card,USD,store,mobile,express,False,,,direct,campaign_qkF,2024-05-09 22:32:35,2024-12-07 03:12:34
4183,2826,2023-10-08 15:57:17,returned,57.54,51.78,4.6,12.72,11.1,credit_card,USD,web,desktop,pickup,True,,,facebook,,2023-10-08 15:57:17,2024-04-09 08:06:31
4184,1494,2025-08-16 13:22:45,returned,65.63,59.07,5.25,13.07,0,bnpl,USD,mobile,tablet,express,False,,,google,,2025-08-16 13:22:45,2025-08-19 07:47:49
4185,4827,2025-03-15 18:53:43,cancelled,59.89,53.9,4.79,14.88,0,gift_card,USD,store,mobile,express,False,,,direct,campaign_CmL,2025-03-15 18:53:43,2025-08-15 01:05:10
4186,4332,2025-03-30 08:56:21,delivered,72.21,64.99,5.78,3.78,2.36,credit_card,USD,phone,desktop,pickup,False,,,,campaign_WYh,2025-03-30 08:56:21,2025-04-26 18:32:51
4187,4810,2025-04-27 12:27:44,delivered,45.4,40.86,3.63,14.02,8.75,credit_card,USD,phone,mobile,pickup,False,,,google,campaign_FRt,2025-04-27 12:27:44,2025-08-12 22:39:30
4188,2955,2024-03-05 04:32:13,delivered,76.03,68.43,6.08,11.33,13.73,credit_card,USD,phone,tablet,express,False,,,,,2024-03-05 04:32:13,2025-02-01 12:37:00
4189,4874,2025-05-09 23:45:31,delivered,44.66,40.19,3.57,14.28,0,credit_card,USD,phone,mobile,overnight,False,,,instagram,,2025-05-09 23:45:31,2025-06-20 16:21:33
4190,4918,2023-12-07 15:06:10,delivered,46.86,42.18,3.75,4.26,4.32,paypal,USD,mobile,desktop,express,False,,East Christinabury,direct,,2023-12-07 15:06:10,2024-09-30 14:18:19
4191,4952,2024-02-12 16:13:32,delivered,36.18,32.56,2.89,2.29,0,credit_card,USD,phone,mobile,pickup,False,,East Anthony,,,2024-02-12 16:13:32,2025-02-19 20:02:28
4192,819,2023-10-12 19:27:23,delivered,59.9,53.91,4.79,11.9,0,credit_card,USD,mobile,mobile,overnight,False,PROMOebZc,,,campaign_LuE,2023-10-12 19:27:23,2024-05-29 13:06:06
4193,1341,2023-12-22 19:01:06,cancelled,67.67,60.91,5.41,8.15,0,bnpl,USD,store,desktop,pickup,False,,,instagram,,2023-12-22 19:01:06,2024-03-15 00:10:05
4194,4462,2025-08-18 11:03:00,delivered,61.22,55.1,4.9,11.74,0,credit_card,USD,store,mobile,standard,True,,South Matthew,direct,campaign_QCp,2025-08-18 11:03:00,2025-09-14 03:04:38
4195,4948,2025-09-17 20:30:43,delivered,26.68,24.01,2.13,0.42,0.49,credit_card,USD,web,mobile,pickup,False,PROMOOOdd,,,,2025-09-17 20:30:43,2025-09-23 10:05:10
4196,1289,2024-06-15 01:30:31,delivered,59.04,53.13,4.72,0.52,11.45,paypal,USD,mobile,desktop,pickup,True,,,,,2024-06-15 01:30:31,2024-08-10 18:20:17
4197,90,2025-08-08 02:22:59,delivered,38.64,34.78,3.09,6.25,0,paypal,USD,phone,tablet,standard,False,,,email,,2025-08-08 02:22:59,2025-09-20 01:19:55
4198,2345,2024-03-10 15:02:22,delivered,95.73,86.16,7.66,12.78,0,credit_card,USD,web,desktop,express,False,,West Nicole,,campaign_ksL,2024-03-10 15:02:22,2025-02-03 04:57:42
4199,1993,2025-02-26 23:28:50,delivered,39.61,35.65,3.17,14.49,0,credit_card,USD,web,desktop,overnight,False,,,facebook,,2025-02-26 23:28:50,2025-04-26 04:37:41
4200,922,2025-02-06 04:49:43,delivered,84.76,76.28,6.78,6.33,1.7,paypal,USD,store,tablet,standard,False,PROMOudNs,Kelseystad,,,2025-02-06 04:49:43,2025-06-11 10:59:14
4201,4287,2024-01-27 11:35:02,delivered,42.81,38.53,3.42,3.01,0,bnpl,USD,phone,desktop,standard,False,,,,campaign_JQQ,2024-01-27 11:35:02,2025-06-23 05:42:12
4202,837,2024-09-25 04:48:43,delivered,52.35,47.11,4.19,0.18,4.89,bnpl,USD,phone,desktop,standard,True,,,instagram,,2024-09-25 04:48:43,2025-03-08 17:16:37
4203,2381,2025-02-18 14:48:40,cancelled,87.12,78.41,6.97,6.34,0,paypal,USD,store,mobile,overnight,False,PROMOxAfs,,,,2025-02-18 14:48:40,2025-07-20 06:22:16
4204,2070,2024-07-31 19:22:41,returned,62.68,56.41,5.01,4.59,0,credit_card,USD,mobile,desktop,overnight,True,PROMOeOHB,,,,2024-07-31 19:22:41,2025-05-20 05:00:36
4205,60,2023-11-03 16:35:28,cancelled,63.56,57.2,5.08,2.89,0.88,credit_card,USD,store,tablet,overnight,True,,Larryfort,,campaign_FSQ,2023-11-03 16:35:28,2025-01-23 23:06:05
4206,3302,2025-08-12 01:49:39,delivered,71.82,64.64,5.75,7.67,0,bnpl,USD,phone,desktop,pickup,False,,North Sarah,,campaign_zEI,2025-08-12 01:49:39,2025-09-02 14:17:55
4207,1330,2025-09-17 18:04:24,delivered,67.53,60.77,5.4,13.92,8.62,credit_card,USD,phone,tablet,pickup,False,,,instagram,campaign_Dwb,2025-09-17 18:04:24,2025-09-21 18:34:41
4208,306,2025-06-03 10:45:50,delivered,44.85,40.36,3.59,13.93,0,credit_card,USD,mobile,tablet,overnight,False,,,instagram,,2025-06-03 10:45:50,2025-06-20 19:00:09
4209,702,2025-03-29 07:54:33,delivered,51.48,46.33,4.12,8.73,6.8,credit_card,USD,mobile,tablet,pickup,False,,,direct,,2025-03-29 07:54:33,2025-04-30 07:55:39
4210,794,2024-09-07 14:44:08,delivered,60.35,54.32,4.83,14.25,10.08,credit_card,USD,mobile,desktop,overnight,False,,,,,2024-09-07 14:44:08,2025-08-28 19:16:55
4211,4818,2024-07-30 12:10:44,delivered,67.12,60.41,5.37,4.24,0,credit_card,USD,mobile,desktop,standard,False,,,direct,,2024-07-30 12:10:44,2024-11-22 07:24:57
4212,745,2024-04-27 13:42:24,delivered,83.72,75.35,6.7,8.39,0,credit_card,USD,store,desktop,standard,False,,,email,campaign_SNc,2024-04-27 13:42:24,2025-08-14 20:38:00
4213,223,2025-08-07 05:01:23,cancelled,66.95,60.25,5.36,14.27,5.74,credit_card,USD,phone,tablet,overnight,False,,,instagram,,2025-08-07 05:01:23,2025-09-16 21:52:20
4214,2759,2025-05-17 05:20:17,delivered,71.7,64.53,5.74,7.05,0,credit_card,USD,web,tablet,standard,False,,,email,campaign_rqN,2025-05-17 05:20:17,2025-06-13 17:40:51
4215,1432,2024-02-01 15:01:10,delivered,60.43,54.39,4.83,13.8,0,credit_card,USD,store,tablet,standard,False,,,,,2024-02-01 15:01:10,2024-08-13 18:07:04
4216,261,2025-04-11 03:37:47,delivered,79.68,71.71,6.37,0.73,0,credit_card,USD,mobile,desktop,standard,False,,,instagram,campaign_VCG,2025-04-11 03:37:47,2025-09-04 04:34:48
4217,835,2024-03-24 10:44:04,cancelled,58.19,52.37,4.66,13.52,0,gift_card,USD,web,tablet,express,False,,,email,campaign_zYu,2024-03-24 10:44:04,2024-05-29 00:55:10
4218,1309,2024-06-17 22:48:17,returned,65.37,58.83,5.23,6.39,3.78,bnpl,USD,store,desktop,overnight,False,PROMOHwGa,,,,2024-06-17 22:48:17,2025-01-10 12:06:17
4219,3286,2024-02-01 00:56:24,delivered,55.3,49.77,4.42,7.05,8.4,paypal,USD,web,desktop,standard,True,PROMOIDJQ,West Chasehaven,,campaign_hlc,2024-02-01 00:56:24,2024-05-04 14:03:41
4220,1262,2023-12-26 19:55:37,delivered,68.8,61.92,5.5,12.74,0,credit_card,USD,mobile,mobile,overnight,True,,,,,2023-12-26 19:55:37,2024-07-27 09:26:14
4221,4729,2025-03-04 10:19:05,cancelled,69.89,62.9,5.59,3.63,0,paypal,USD,store,tablet,pickup,False,PROMOpAAK,,,,2025-03-04 10:19:05,2025-08-11 11:51:06
4222,320,2025-08-07 05:10:57,delivered,87.94,79.15,7.04,6.53,0,credit_card,USD,web,mobile,standard,False,,,direct,campaign_hNZ,2025-08-07 05:10:57,2025-08-14 01:19:04
4223,2992,2025-04-23 03:10:47,delivered,69.09,62.18,5.53,1.79,0,credit_card,USD,mobile,mobile,overnight,False,PROMOFdXs,,,campaign_eYw,2025-04-23 03:10:47,2025-05-06 03:21:32
4224,2706,2024-08-10 08:06:20,delivered,59.26,53.33,4.74,3.48,0,credit_card,USD,store,mobile,standard,False,,,,,2024-08-10 08:06:20,2024-08-17 11:07:23
4225,3420,2023-12-11 20:28:24,delivered,45.16,40.65,3.61,14.45,0,credit_card,USD,store,desktop,standard,True,,,,campaign_cSK,2023-12-11 20:28:24,2025-08-21 07:40:00
4226,2396,2024-10-21 13:37:42,cancelled,44.88,40.39,3.59,8.86,0,credit_card,USD,mobile,tablet,standard,False,,,,campaign_ATF,2024-10-21 13:37:42,2025-08-02 18:21:29
4227,3427,2024-07-27 08:36:49,delivered,50.84,45.76,4.07,0.9,0,bnpl,USD,store,desktop,standard,True,,,direct,campaign_yRf,2024-07-27 08:36:49,2025-02-09 04:32:15
4228,4645,2024-07-20 09:59:41,delivered,39.4,35.46,3.15,10.23,0,gift_card,USD,web,desktop,pickup,True,,,google,,2024-07-20 09:59:41,2024-09-29 06:29:23
4229,1206,2024-11-11 04:35:17,delivered,75.04,67.54,6.0,13.02,1.56,credit_card,USD,store,desktop,standard,False,,,email,,2024-11-11 04:35:17,2025-06-06 01:18:36
4230,132,2024-12-03 19:25:26,delivered,53.18,47.86,4.25,9.54,4.76,paypal,USD,store,mobile,overnight,True,,,direct,,2024-12-03 19:25:26,2025-08-26 08:02:27
4231,1700,2024-08-20 07:24:55,delivered,51.68,46.51,4.13,5.69,4.45,credit_card,USD,store,tablet,overnight,False,,,,,2024-08-20 07:24:55,2025-03-06 18:46:36
4232,2130,2024-05-31 12:06:04,delivered,32.24,29.02,2.58,10.78,6.26,bnpl,USD,store,desktop,express,False,,,email,,2024-05-31 12:06:04,2025-04-19 21:54:20
4233,3256,2025-05-18 17:04:55,delivered,79.49,71.54,6.36,2.77,0,credit_card,USD,mobile,desktop,pickup,False,PROMOslyS,,facebook,,2025-05-18 17:04:55,2025-06-22 00:40:35
4234,429,2023-12-29 20:46:59,delivered,59.57,53.61,4.77,13.65,0.63,bnpl,USD,store,mobile,standard,False,,,,campaign_PFC,2023-12-29 20:46:59,2025-03-26 04:56:45
4235,1774,2024-10-13 23:19:35,delivered,78.27,70.45,6.26,7.07,12.33,credit_card,USD,mobile,desktop,pickup,False,,,,campaign_pHh,2024-10-13 23:19:35,2024-11-29 14:34:51
