customer_id,tier_level,points_balance,points_lifetime,tier_start_date,next_tier_threshold,birthday_month,anniversary_date,preferred_categories,communication_preferences,vip_status,last_tier_review
577,bronze,2077,5786,2024-04-11,1000,3,2023-11-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-14
578,bronze,816,13584,2024-01-06,1000,2,2024-05-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-07
579,bronze,2927,14674,2024-10-16,1000,11,2022-09-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-19
580,platinum,124,12838,2024-06-01,10000,12,2023-10-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-08
581,bronze,557,9591,2024-03-05,1000,7,2024-04-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-31
582,bronze,1723,4723,2024-02-20,1000,8,2022-11-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-19
583,bronze,4845,11561,2024-05-25,1000,1,2024-02-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-12
584,bronze,651,8620,2024-01-01,1000,2,2024-11-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-28
585,silver,4233,4227,2024-06-12,2000,4,2024-05-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-21
586,bronze,4066,7864,2024-04-28,1000,6,2024-09-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-13
587,bronze,3346,479,2024-05-12,1000,8,2023-10-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-24
588,bronze,3719,1401,2024-02-16,1000,8,2023-10-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-01
589,bronze,4921,6462,2024-04-14,1000,4,2023-06-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-31
590,gold,4254,13108,2024-01-26,5000,4,2024-10-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-17
591,bronze,1231,7842,2024-04-16,1000,4,2023-03-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-08
592,bronze,3617,12586,2024-04-23,1000,3,2022-09-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-06
593,bronze,63,7871,2024-04-28,1000,12,2024-11-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-19
594,bronze,2833,9828,2024-01-02,1000,3,2023-03-16,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-29
595,silver,1002,8374,2024-06-17,2000,13,2024-02-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-29
596,bronze,4607,12417,2024-07-23,1000,9,2022-01-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-06
597,bronze,2875,850,2024-08-30,1000,9,2023-04-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-30
598,bronze,4327,6629,2024-07-07,1000,7,2022-02-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-29
599,bronze,3284,5648,2024-06-21,1000,13,2024-03-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-05
600,platinum,931,14664,2024-06-06,10000,10,2024-01-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-29
601,bronze,1644,9272,2024-03-09,1000,4,2022-08-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-17
602,bronze,741,651,2024-09-05,1000,13,2024-09-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-27
603,bronze,2035,3242,2024-06-18,1000,4,2023-01-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-28
604,bronze,1862,14825,2024-06-29,1000,6,2023-04-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-04
605,silver,988,11354,2024-05-08,2000,2,2023-07-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-04
606,bronze,4992,1364,2024-01-19,1000,13,2023-05-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-07
607,bronze,3044,7333,2024-01-31,1000,4,2022-05-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-23
608,bronze,508,350,2024-02-18,1000,9,2023-12-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-28
609,bronze,1287,8366,2024-09-04,1000,12,2023-12-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-19
610,gold,944,3527,2024-08-08,5000,9,2024-11-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-14
611,bronze,2228,2777,2024-02-24,1000,9,2022-03-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-14
612,bronze,2503,3820,2024-01-29,1000,5,2022-06-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-27
613,bronze,1532,6441,2024-01-05,1000,2,2023-10-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-28
614,bronze,1286,1430,2024-04-15,1000,4,2022-10-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-10
615,silver,2450,88,2024-02-26,2000,10,2022-08-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-24
616,bronze,3943,7164,2024-08-14,1000,1,2024-01-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-23
617,bronze,1096,14217,2024-07-04,1000,8,2024-05-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-26
618,bronze,4625,3791,2024-03-31,1000,4,2021-12-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-05
619,bronze,4267,14249,2024-08-29,1000,7,2022-12-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-20
620,platinum,4077,7622,2024-10-10,10000,5,2023-07-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-16
621,bronze,1854,372,2024-03-30,1000,1,2024-04-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-17
622,bronze,1646,10435,2024-03-14,1000,11,2024-02-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-12
623,bronze,446,6747,2024-08-09,1000,5,2024-04-21,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-02
624,bronze,2315,6134,2024-05-03,1000,2,2024-07-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-15
625,silver,1952,10832,2024-03-06,2000,2,2024-08-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-09
626,bronze,2846,7249,2024-10-05,1000,2,2022-03-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-21
627,bronze,957,9018,2024-10-06,1000,12,2023-04-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-26
628,bronze,3830,6916,2024-07-15,1000,5,2023-01-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-06
629,bronze,2985,12639,2024-06-04,1000,1,2023-02-27,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-16
630,gold,1816,9577,2024-09-21,5000,11,2022-12-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-15
631,bronze,1618,11446,2024-01-24,1000,7,2023-04-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-28
632,bronze,2640,1500,2024-02-11,1000,4,2022-10-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-23
633,bronze,455,1831,2024-04-27,1000,12,2024-02-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-16
634,bronze,2324,12782,2024-05-22,1000,1,2023-10-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-16
635,silver,3531,1539,2024-08-19,2000,2,2024-11-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-23
636,bronze,2564,11941,2024-04-19,1000,8,2024-06-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-22
637,bronze,2755,6021,2024-08-28,1000,9,2023-04-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-19
638,bronze,3857,4416,2024-01-03,1000,9,2024-02-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-26
639,bronze,3061,3968,2024-03-12,1000,1,2023-10-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-11
640,platinum,2648,10374,2024-03-28,10000,13,2022-01-29,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-10
641,bronze,2673,3756,2024-03-04,1000,6,2022-08-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-16
642,bronze,950,10630,2024-07-01,1000,2,2023-12-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-05
643,bronze,2487,4193,2024-10-17,1000,4,2024-01-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-25
644,bronze,3109,1490,2024-08-25,1000,8,2022-01-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-26
645,silver,1749,14787,2024-06-27,2000,8,2023-07-14,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-07
646,bronze,4690,9086,2024-02-16,1000,3,2023-05-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-27
647,bronze,3979,11768,2024-06-29,1000,8,2024-03-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-02
648,bronze,398,8076,2024-10-12,1000,2,2022-02-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-10
649,bronze,3247,12671,2024-02-22,1000,7,2022-05-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-24
650,gold,3962,4606,2024-03-14,5000,2,2024-02-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-30
651,bronze,2466,2054,2024-09-07,1000,8,2024-09-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-23
652,bronze,1843,7911,2024-03-11,1000,9,2022-04-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-14
653,bronze,1762,12483,2024-02-04,1000,6,2023-10-27,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-02
654,bronze,3789,14119,2024-07-19,1000,3,2024-07-30,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-01
655,silver,1284,2267,2024-03-18,2000,3,2023-08-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-22
656,bronze,2581,2953,2024-04-29,1000,3,2023-09-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-14
657,bronze,644,12171,2024-02-13,1000,8,2022-08-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-31
658,bronze,2222,6692,2024-05-19,1000,7,2024-10-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-29
659,bronze,4231,13959,2024-08-15,1000,3,2024-01-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-08
660,platinum,194,11355,2024-02-16,10000,13,2022-04-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-16
661,bronze,1577,10658,2024-10-11,1000,5,2023-11-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-26
662,bronze,3297,11438,2024-09-23,1000,10,2023-08-06,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-28
663,bronze,2613,9729,2024-02-12,1000,1,2023-11-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-10
664,bronze,1260,1296,2024-10-04,1000,6,2023-08-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-14
665,silver,4953,10885,2024-05-19,2000,4,2022-07-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-27
666,bronze,1193,12443,2024-04-30,1000,2,2024-03-23,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-14
667,bronze,4360,12495,2024-06-06,1000,12,2024-08-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-21
668,bronze,4970,2524,2024-06-16,1000,6,2022-04-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-02
669,bronze,454,8676,2024-01-03,1000,8,2024-11-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-03
670,gold,4361,13427,2024-04-24,5000,12,2022-03-07,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-09
671,bronze,1586,391,2024-04-21,1000,6,2023-03-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-18
672,bronze,1632,14012,2024-04-16,1000,8,2024-08-09,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-26
673,bronze,2797,8290,2024-03-06,1000,9,2021-12-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-25
674,bronze,1929,2884,2024-03-08,1000,5,2022-10-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-10
675,silver,1364,2623,2024-10-14,2000,3,2022-10-25,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-01-30
676,bronze,1352,9433,2024-07-24,1000,2,2022-03-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-04
677,bronze,249,11746,2024-09-02,1000,5,2023-08-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-04
678,bronze,1682,12917,2024-07-16,1000,5,2022-10-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-17
679,bronze,7,5833,2024-09-16,1000,12,2023-05-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-24
680,platinum,714,8553,2024-10-04,10000,2,2024-08-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-03
681,bronze,4806,6074,2024-01-11,1000,2,2024-08-28,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-04
682,bronze,4827,5225,2024-10-09,1000,9,2023-03-12,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-13
683,bronze,2802,3083,2024-07-30,1000,4,2024-10-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-19
684,bronze,3288,4904,2024-01-02,1000,9,2024-03-01,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-09
685,silver,69,5325,2024-05-30,2000,6,2023-10-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-06
686,bronze,4485,5211,2024-02-22,1000,9,2022-12-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-21
687,bronze,2414,7924,2024-07-05,1000,11,2022-10-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-12
688,bronze,962,2029,2024-02-28,1000,12,2022-03-31,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-30
689,bronze,1808,4403,2024-06-10,1000,9,2024-08-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-09
690,gold,3114,1942,2024-05-30,5000,6,2022-05-05,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-05
691,bronze,4552,2377,2024-01-14,1000,6,2022-06-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-10
692,bronze,172,2739,2024-02-09,1000,13,2022-12-26,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-11
693,bronze,665,7510,2024-02-19,1000,3,2023-07-02,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-27
694,bronze,2889,5316,2024-04-25,1000,8,2023-06-17,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-25
695,silver,481,3111,2024-07-27,2000,1,2024-11-04,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-07
696,bronze,1994,14963,2024-04-20,1000,11,2024-05-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-05
697,bronze,4631,3734,2024-08-01,1000,3,2023-11-13,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-10
698,bronze,1550,3259,2024-01-06,1000,10,2024-07-19,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-19
699,bronze,1047,6018,2024-06-27,1000,9,2024-08-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-02-14
700,platinum,1148,6927,2024-04-12,10000,10,2022-11-24,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",t,2024-03-19
701,bronze,4552,10140,2024-08-19,1000,3,2022-08-15,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-02-28
702,bronze,3516,9302,2024-05-12,1000,3,2023-01-31,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-31
703,bronze,3117,12484,2024-07-11,1000,5,2022-04-20,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-21
704,bronze,1173,2476,2024-06-11,1000,2,2022-11-18,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-25
705,silver,4741,2051,2024-04-20,2000,4,2023-09-10,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-25
706,bronze,3631,864,2024-08-31,1000,8,2023-11-22,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-08
707,bronze,318,11000,2024-09-05,1000,9,2023-11-08,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-03-10
708,bronze,3551,9221,2024-02-29,1000,11,2022-08-11,"casual,formal,sports","{""email"": true, ""sms"": false, ""phone"": false}",f,2024-01-27
