mention_id,customer_id,platform,post_url,username,post_date,post_type,post_text,hashtags,mentions,engagement_count,follower_count,sentiment_score,brand_mentioned,products_tagged,influence_score,ugc_usage_rights,campaign_tagged
SM9HPKQSOH,44043,Instagram,https://instagram.com/p/9J94U9JP95F,style_maven_kate,2024-09-18 21:12:27,Video,Styling my new running three different ways! Swipe to see ➡️ #outfit #fashionpost #outfitinspo,#outfit #fashionpost #outfitinspo,@boldbasics2,168,3609,0.09,Bold Basics 2,P000399,21,False,
SMOUUP1KZV,31435,Facebook,https://facebook.com/style_inspiration/posts/5029531,style_inspiration,2024-12-01 06:24:59,Reel,Elite Edge 2 never disappoints! This jewelry is pure perfection 🔥 #instafashion #fashion #styleinspo #trendy #ootd #outfitinspo,#instafashion #fashion #styleinspo #trendy #ootd #outfitinspo,@eliteedge2,461,4626,0.29,Elite Edge 2,P000134,45,False,
SMZ6NEV8SO,46424,Twitter,https://twitter.com/style_maven_kate/status/9080911,style_maven_kate,2024-01-20 10:24:44,Comment,Sunset Styles 2 never disappoints! This jewelry is pure perfection 🔥 #fashionblogger #streetstyle #ootd,#fashionblogger #streetstyle #ootd,@sunsetstyles2,2520,41940,0.95,Sunset Styles 2,P000381,55,True,
SMM4RCERSW,20451,Pinterest,https://pinterest.com/fashionista_maya/pin/4060417,fashionista_maya,2024-07-24 00:39:07,Comment,Styling my new clothing three different ways! Swipe to see ➡️ #outfitinspo #outfit #fashionista,#outfitinspo #outfit #fashionista,@classiccraft2,1861,80952,0.11,Classic Craft 2,P000635,46,True,
SMRDFV37SN,49744,TikTok,https://tiktok.com/@glamour_girl_23/video/4588157,glamour_girl_23,2024-02-25 03:19:31,Reel,This activewear is giving me life! Such amazing quality 💫 #trendy #fashionlover #outfit #outfitinspo #fashionista #fashion,#trendy #fashionlover #outfit #outfitinspo #fashionista #fashion,@sunsetstyles3,5220,213693,0.72,Sunset Styles 3,P000449,67,True,
SMY2VG6C7N,6664,Facebook,https://facebook.com/fashionista_maya/posts/3792869,fashionista_maya,2025-09-15 02:57:30,Reel,New clothing haul from Sunset Styles 3 - which one should I style first? #trendy #fashionpost #style #ootd,#trendy #fashionpost #style #ootd,@sunsetstyles3,51,8577,-0.27,Sunset Styles 3,P000508,47,False,
SM5MLHZ14E,24775,TikTok,https://tiktok.com/@fashion_forward_lily/video/1995202,fashion_forward_lily,2025-01-07 15:17:55,Comment,Just got my hands on the latest clothing from Classic Craft! Absolutely obsessed 😍 #styling #fashionpost #styleinspo,#styling #fashionpost #styleinspo,@classiccraft,382714,4559929,-0.19,Classic Craft,P000569,84,True,
SMYNQVSKIY,24873,Facebook,https://facebook.com/glamour_girl_23/posts/5896785,glamour_girl_23,2024-10-28 20:23:14,Video,Just got my hands on the latest clothing from Urban Thread 2! Absolutely obsessed 😍 #outfit #stylish #trendy #instafashion,#outfit #stylish #trendy #instafashion,@urbanthread2,263920,2953476,0.73,Urban Thread 2,P000676,82,False,
SM5T3LZ8VN,21785,Twitter,https://twitter.com/chic_sarah/status/4950480,chic_sarah,2025-05-01 17:59:30,Post,Just got my hands on the latest jewelry from Classic Craft 2! Absolutely obsessed 😍 #fashionblogger #fashionlover #outfit #trendy,#fashionblogger #fashionlover #outfit #trendy,@classiccraft2,184,6930,0.09,Classic Craft 2,P000018,32,True,
SMSJD2O655,49664,TikTok,https://tiktok.com/@chic_sarah/video/6130580,chic_sarah,2025-08-13 01:55:12,Comment,This clothing is giving me life! Such amazing quality 💫 #outfitinspo #fashionpost #fashion,#outfitinspo #fashionpost #fashion,@chiccollection,4739,51972,-0.89,Chic Collection,P000038,57,True,campaign_summer
SMVV7RMN41,1444,Twitter,https://twitter.com/fashion_diary_emma/status/8374026,fashion_diary_emma,2024-01-14 02:47:25,Video,Metro Style 3 never disappoints! This footwear is pure perfection 🔥 #outfit #fashionlover #ootd #fashionista,#outfit #fashionlover #ootd #fashionista,@metrostyle3,200,5771,-0.74,Metro Style 3,P000072,26,True,campaign_summer
SMRRNRNUYH,27466,TikTok,https://tiktok.com/@chic_sarah/video/7693029,chic_sarah,2025-08-01 04:43:12,Story,Styling my new yoga three different ways! Swipe to see ➡️ #outfit #fashionpost #lookbook #streetstyle #style #fashion,#outfit #fashionpost #lookbook #streetstyle #style #fashion,@luxelabel,278,6709,0.44,Luxe Label,P000540,47,True,campaign_holiday
SMVOKEYNJT,31421,Instagram,https://instagram.com/p/MY7TWY6H7TN,fashion_diary_emma,2023-11-23 07:26:41,Video,New activewear haul from Sunset Styles 2 - which one should I style first? #fashionpost #streetstyle #fashionlover #stylish #outfitinspo #style,#fashionpost #streetstyle #fashionlover #stylish #outfitinspo #style,@sunsetstyles2,4333,38589,0.68,Sunset Styles 2,P000604,42,False,
SM06KBKKQG,535,Twitter,https://twitter.com/outfit_obsessed/status/1640398,outfit_obsessed,2024-05-01 15:42:55,Post,This accessories is giving me life! Such amazing quality 💫 #outfit #fashionista #style #fashionblogger,#outfit #fashionista #style #fashionblogger,@citycasual2,442,9509,-0.09,City Casual 2,P000531,35,False,
SMBLSVYYAX,22518,Instagram,https://instagram.com/p/Q95IEJ2IT97,glamour_girl_23,2025-05-22 05:47:56,Reel,New running haul from Classic Craft - which one should I style first? #fashionpost #fashionista #stylish,#fashionpost #fashionista #stylish,@classiccraft,295,3466,0.07,Classic Craft,P000422,37,False,
SM3D91COO0,47159,TikTok,https://tiktok.com/@chic_and_sleek/video/7617162,chic_and_sleek,2025-06-04 16:52:23,Comment,Casual Friday calls for this comfy formal - so versatile! #streetstyle #styling #trendy #stylish,#streetstyle #styling #trendy #stylish,@luxelabel,3434,71563,-0.18,Luxe Label,P000109,40,False,
SM8IJUMDDQ,14842,Instagram,https://instagram.com/p/PAJO3JRBLOJ,glamour_girl_23,2025-07-24 17:29:30,Story,Found the perfect activewear for date night! Link in bio 💕 #fashion #ootd #outfit #styleinspo,#fashion #ootd #outfit #styleinspo,@citycasual,156,7427,-0.9,City Casual,P000547,45,True,
SMD6EK86EL,45917,Instagram,https://instagram.com/p/4LKMSWVBCGH,street_style_sam,2024-08-17 09:10:40,Video,New pants haul from Style Studio - which one should I style first? #fashion #lookbook #styling #fashionlover,#fashion #lookbook #styling #fashionlover,@stylestudio,4850,33151,-0.35,Style Studio,P000256,59,False,
SM5Z85461B,9529,Instagram,https://instagram.com/p/3P4LFDJ2Q8D,chic_sarah,2024-06-20 01:49:27,Video,This clothing is giving me life! Such amazing quality 💫 #styling #stylish #instafashion #styleinspo,#styling #stylish #instafashion #styleinspo,@modernmuse,266,8572,-0.44,Modern Muse,P000428,36,True,campaign_fall
SMK0EXC1T0,4129,Twitter,https://twitter.com/style_inspiration/status/7073417,style_inspiration,2025-09-24 17:44:34,Video,Found the perfect clothing for date night! Link in bio 💕 #styleinspo #instafashion #outfit #ootd #fashionista #fashionpost,#styleinspo #instafashion #outfit #ootd #fashionista #fashionpost,@bellavista3,175,8976,-0.09,Bella Vista 3,P000185,41,True,
SMAYS4I8S8,19839,Instagram,https://instagram.com/p/5X3MZ3E9YP0,chic_sarah,2025-06-02 22:12:26,Video,This jewelry is giving me life! Such amazing quality 💫 #ootd #lookbook #fashionista #fashionpost,#ootd #lookbook #fashionista #fashionpost,@eliteedge3,88,1848,0.59,Elite Edge 3,P000617,47,True,campaign_fall
SMYLJZCCWX,2843,TikTok,https://tiktok.com/@chic_and_sleek/video/6801015,chic_and_sleek,2024-10-28 11:00:24,Video,Styling my new yoga three different ways! Swipe to see ➡️ #fashion #streetstyle #styleinspo #fashionblogger #outfit,#fashion #streetstyle #styleinspo #fashionblogger #outfit,@modernmuse,394,8589,-0.78,Modern Muse,P000634,28,False,
SM8VJ61TYJ,29776,Pinterest,https://pinterest.com/glamour_girl_23/pin/4823533,glamour_girl_23,2024-04-24 14:32:59,Post,Styling my new yoga three different ways! Swipe to see ➡️ #fashion #ootd #style #streetstyle,#fashion #ootd #style #streetstyle,@urbanthread2,385112,4666238,-0.88,Urban Thread 2,P000160,94,True,
SMYU4IJ0W8,47930,Twitter,https://twitter.com/glamour_vibes/status/6742335,glamour_vibes,2025-06-28 10:14:29,Comment,This activewear is giving me life! Such amazing quality 💫 #styling #fashionblogger #stylish,#styling #fashionblogger #stylish,@coastalchic2,18808,890825,-0.68,Coastal Chic 2,P000589,63,False,campaign_fall
SM0PY43VV1,44654,TikTok,https://tiktok.com/@chic_and_sleek/video/6789818,chic_and_sleek,2023-10-02 01:54:37,Story,Sunset Styles 3 never disappoints! This footwear is pure perfection 🔥 #fashionista #lookbook #fashionblogger #styling #outfitinspo #stylish,#fashionista #lookbook #fashionblogger #styling #outfitinspo #stylish,@sunsetstyles3,3512,57750,-0.86,Sunset Styles 3,P000355,62,False,campaign_fall
SMYAQK5FL0,49930,Instagram,https://instagram.com/p/A4UU3WV1SO2,trendsetter_mia,2024-05-06 18:35:28,Video,This bottoms is giving me life! Such amazing quality 💫 #fashionpost #stylish #outfit,#fashionpost #stylish #outfit,@boldbasics,4980,68316,-0.99,Bold Basics,P000544,54,True,
SMM96BO665,29328,Twitter,https://twitter.com/fashionista_maya/status/9147639,fashionista_maya,2025-04-16 00:39:42,Reel,Just got my hands on the latest clothing from Luxe Label 2! Absolutely obsessed 😍 #styleinspo #fashionblogger #stylish #streetstyle #fashion #outfitinspo,#styleinspo #fashionblogger #stylish #streetstyle #fashion #outfitinspo,@luxelabel2,4876,23029,-0.58,Luxe Label 2,P000655,65,True,
SMIDR6X0AC,17020,Twitter,https://twitter.com/fashionista_maya/status/9013889,fashionista_maya,2024-05-18 23:34:29,Post,Styling my new yoga three different ways! Swipe to see ➡️ #style #outfit #fashionista #fashionpost,#style #outfit #fashionista #fashionpost,@luxelabel,2559,79857,0.51,Luxe Label,P000507,55,False,
SMDY61AA0C,11784,Instagram,https://instagram.com/p/JCBYHGMN9ZT,fashion_guru_anna,2025-07-11 13:46:23,Comment,Found the perfect yoga for date night! Link in bio 💕 #fashionista #lookbook #trendy #style #fashionpost,#fashionista #lookbook #trendy #style #fashionpost,@bellavista3,426,2179,-0.56,Bella Vista 3,P000634,32,True,
SMKEN2CQXR,37273,Instagram,https://instagram.com/p/AKUXDRH4K4J,fashionista_maya,2024-12-28 23:24:09,Video,Styling my new running three different ways! Swipe to see ➡️ #fashionlover #lookbook #trendy,#fashionlover #lookbook #trendy,@chiccollection,986,16127,0.06,Chic Collection,P000505,66,True,campaign_spring
SMQ01JWY0T,35612,Twitter,https://twitter.com/fashion_guru_anna/status/2594352,fashion_guru_anna,2024-12-23 12:38:45,Reel,Just got my hands on the latest accessories from Fresh Fashion! Absolutely obsessed 😍 #fashionblogger #stylish #outfitinspo,#fashionblogger #stylish #outfitinspo,@freshfashion,822,25450,-0.09,Fresh Fashion,P000471,41,False,
SMJ3G24AF8,1396,Instagram,https://instagram.com/p/TT4LHBALHJH,style_inspiration,2025-02-23 16:16:40,Video,Just got my hands on the latest activewear from Vintage Vibe 2! Absolutely obsessed 😍 #fashionblogger #fashionlover #stylish #outfitinspo #style,#fashionblogger #fashionlover #stylish #outfitinspo #style,@vintagevibe2,2342,39527,-0.3,Vintage Vibe 2,P000644,52,False,
SMB4MFR898,13260,Pinterest,https://pinterest.com/fashion_diary_emma/pin/4394402,fashion_diary_emma,2024-10-14 09:38:53,Story,Casual Friday calls for this comfy clothing - so versatile! #fashionista #streetstyle #style #instafashion,#fashionista #streetstyle #style #instafashion,@citycasual2,462,8113,0.73,City Casual 2,P000092,29,True,
SMSKZIOL3Q,49066,Twitter,https://twitter.com/trendy_alex/status/7162862,trendy_alex,2025-08-02 03:43:01,Video,Can''t get enough of this footwear! Perfect for spring vibes ✨ #instafashion #lookbook #styleinspo,#instafashion #lookbook #styleinspo,@bellavista3,333,5230,-0.75,Bella Vista 3,P000653,49,True,campaign_spring
SMJ93DRI54,46031,Instagram,https://instagram.com/p/M7R3QCQAOOX,trendy_alex,2024-01-23 12:06:35,Video,This yoga is giving me life! Such amazing quality 💫 #lookbook #trendy #styling,#lookbook #trendy #styling,@stylestudio2,4731,63040,0.1,Style Studio 2,P000001,43,False,campaign_holiday
SMDWNIFYIR,19125,Facebook,https://facebook.com/fashion_guru_anna/posts/7273455,fashion_guru_anna,2024-09-10 22:20:14,Post,Casual Friday calls for this comfy accessories - so versatile! #fashionlover #fashionblogger #outfitinspo #instafashion #fashionpost #stylish,#fashionlover #fashionblogger #outfitinspo #instafashion #fashionpost #stylish,@vintagevibe2,27465,294754,-0.8,Vintage Vibe 2,P000326,65,True,
SMZYWI2SKO,23131,Instagram,https://instagram.com/p/FCL6FZPZN8V,style_inspiration,2024-11-21 09:57:36,Comment,Can''t get enough of this accessories! Perfect for winter vibes ✨ #styleinspo #fashionpost #fashionlover,#styleinspo #fashionpost #fashionlover,@urbanthread3,1006,94735,0.37,Urban Thread 3,P000451,61,True,
SMH7JUOLSY,35884,TikTok,https://tiktok.com/@style_queen_jen/video/9757292,style_queen_jen,2024-10-10 06:52:06,Comment,Just got my hands on the latest bottoms from Modern Muse 2! Absolutely obsessed 😍 #trendy #fashion #outfitinspo,#trendy #fashion #outfitinspo,@modernmuse2,94,9337,-0.0,Modern Muse 2,P000419,30,True,campaign_summer
SM4DYUVUMS,19320,Instagram,https://instagram.com/p/KKVHOIKRV8G,outfit_obsessed,2024-06-24 03:40:01,Story,This accessories is giving me life! Such amazing quality 💫 #fashionista #style #fashionlover #fashionblogger #stylish #styling,#fashionista #style #fashionlover #fashionblogger #stylish #styling,@vintagevibe2,1270,44155,-0.24,Vintage Vibe 2,P000435,62,False,
SMK4O27EVC,13483,Instagram,https://instagram.com/p/JJDP5J7QMG1,fashion_forward_lily,2024-06-14 07:13:13,Reel,Casual Friday calls for this comfy accessories - so versatile! #fashionista #fashionpost #fashionlover,#fashionista #fashionpost #fashionlover,@urbanthread2,102,4657,-0.86,Urban Thread 2,P000192,47,True,campaign_summer
SMQBTIMKG7,41222,Instagram,https://instagram.com/p/JLSBOLQKIXE,chic_and_sleek,2024-12-01 18:34:36,Story,Just got my hands on the latest tops from Urban Thread 3! Absolutely obsessed 😍 #fashion #styleinspo #fashionpost #streetstyle #styling #instafashion,#fashion #styleinspo #fashionpost #streetstyle #styling #instafashion,@urbanthread3,2933,82531,0.84,Urban Thread 3,P000267,50,False,campaign_spring
SMDXUDXK15,25356,Twitter,https://twitter.com/style_queen_jen/status/5396430,style_queen_jen,2025-05-14 15:04:04,Comment,Styling my new tops three different ways! Swipe to see ➡️ #ootd #stylish #trendy #styleinspo #streetstyle,#ootd #stylish #trendy #styleinspo #streetstyle,@trendtribe,389,1253,0.28,Trend Tribe,P000374,26,True,
SMC59Z6NSM,37813,TikTok,https://tiktok.com/@style_maven_kate/video/8966256,style_maven_kate,2024-11-25 04:21:40,Comment,Can''t get enough of this bottoms! Perfect for summer vibes ✨ #outfitinspo #fashionblogger #styleinspo #fashion #fashionpost,#outfitinspo #fashionblogger #styleinspo #fashion #fashionpost,@streetsmart2,2427,76380,-0.99,Street Smart 2,P000321,70,True,
SM5JDWOUKF,18468,TikTok,https://tiktok.com/@outfit_obsessed/video/1750347,outfit_obsessed,2024-07-19 01:47:44,Comment,New pants haul from Bella Vista - which one should I style first? #trendy #fashion #fashionlover,#trendy #fashion #fashionlover,@bellavista,4493,45574,-0.51,Bella Vista,P000259,58,False,campaign_summer
SMIA7QF850,27261,Instagram,https://instagram.com/p/9BAAUA551SA,fashion_forward_lily,2024-09-17 18:19:45,Story,Found the perfect footwear for date night! Link in bio 💕 #streetstyle #ootd #fashionblogger,#streetstyle #ootd #fashionblogger,@eliteedge,3113,93880,0.57,Elite Edge,P000464,57,True,campaign_summer
SMEX3ZL3FU,661,Instagram,https://instagram.com/p/NC4Z99CA26Q,trendy_alex,2025-09-23 15:43:01,Story,Found the perfect jewelry for date night! Link in bio 💕 #streetstyle #outfit #ootd #styleinspo #outfitinspo #stylish,#streetstyle #outfit #ootd #styleinspo #outfitinspo #stylish,@classiccraft,1077,69546,-0.34,Classic Craft,P000556,41,True,
SM7M4SQ86X,10977,Twitter,https://twitter.com/chic_and_sleek/status/4853743,chic_and_sleek,2024-06-06 00:27:18,Reel,Just got my hands on the latest clothing from Vintage Vibe 3! Absolutely obsessed 😍 #fashionblogger #outfitinspo #streetstyle #instafashion #lookbook #style,#fashionblogger #outfitinspo #streetstyle #instafashion #lookbook #style,@vintagevibe3,152,7397,-0.2,Vintage Vibe 3,P000597,37,True,
SMZFOJVYC2,39911,Twitter,https://twitter.com/chic_sarah/status/1311230,chic_sarah,2025-08-05 12:38:27,Comment,Casual Friday calls for this comfy yoga - so versatile! #styleinspo #streetstyle #fashionblogger,#styleinspo #streetstyle #fashionblogger,@chiccollection2,33486,202179,-0.4,Chic Collection 2,P000679,62,False,
SMB5PT28MT,21480,Instagram,https://instagram.com/p/UWEWSMSTRVB,chic_and_sleek,2024-02-23 14:49:32,Post,Styling my new accessories three different ways! Swipe to see ➡️ #fashionblogger #streetstyle #instafashion,#fashionblogger #streetstyle #instafashion,@vintagevibe2,383,3569,0.96,Vintage Vibe 2,P000192,21,False,
SMZNWSZTPV,1403,Instagram,https://instagram.com/p/KH1XLLF6EM3,outfit_obsessed,2025-03-24 20:24:13,Post,Just got my hands on the latest yoga from Coastal Chic 3! Absolutely obsessed 😍 #styleinspo #stylish #fashionlover,#styleinspo #stylish #fashionlover,@coastalchic3,8657,968465,-1.0,Coastal Chic 3,P000654,77,False,
SMA9MUB6QF,36840,TikTok,https://tiktok.com/@fashion_guru_anna/video/1623620,fashion_guru_anna,2024-04-02 13:44:54,Reel,Styling my new tops three different ways! Swipe to see ➡️ #fashionblogger #styleinspo #outfit #fashionista,#fashionblogger #styleinspo #outfit #fashionista,@classiccraft2,115,2822,0.56,Classic Craft 2,P000217,44,True,
SMYV8D2CZ3,23563,Twitter,https://twitter.com/style_maven_kate/status/3215115,style_maven_kate,2024-12-17 05:10:16,Story,This accessories is giving me life! Such amazing quality 💫 #styling #fashionista #stylish #trendy #ootd #fashion,#styling #fashionista #stylish #trendy #ootd #fashion,@chiccollection,4469,72002,-0.47,Chic Collection,P000164,68,False,
SMQ0MLOLNT,44227,Instagram,https://instagram.com/p/5QH1PTXGSRM,street_style_sam,2024-07-23 13:11:04,Post,This bottoms is giving me life! Such amazing quality 💫 #style #fashionpost #outfit #instafashion,#style #fashionpost #outfit #instafashion,@vintagevibe3,308,2318,0.45,Vintage Vibe 3,P000271,20,False,
