return_id,order_id,customer_id,return_date,return_reason,return_status,refund_amount,refund_method,restocking_fee,return_method,condition_received,processed_by,created_at
RETLSRARNVM,7947,4182,2024-10-29 17:21:20,changed_mind,approved,36.95,store_credit,0.59,store,fair,Caitlin Oconnor,2024-10-29 17:21:20
RET6JYCVBM5,9505,1980,2025-01-27 10:00:06,fit,processed,40.55,original_payment,0.6,mail,poor,Peter Martinez,2025-01-27 10:00:06
RET3OYBY60N,1478,4514,2024-10-13 18:54:41,fit,approved,39.83,original_payment,13.78,store,like_new,Sarah Lyons,2024-10-13 18:54:41
RETP3R614E3,4854,626,2025-06-06 06:23:55,fit,processed,71.85,original_payment,3.71,mail,like_new,Brittany Parker,2025-06-06 06:23:55
RETNE8H60T0,9664,1368,2025-04-05 20:19:41,fit,processed,58.89,original_payment,6.7,mail,good,Kristina Thomas,2025-04-05 20:19:41
RETZQ384R6O,2398,4456,2025-02-06 20:40:09,fit,completed,38.35,store_credit,3.66,mail,like_new,Donald Lang,2025-02-06 20:40:09
RETRLIY8LZT,3469,1490,2024-03-30 02:17:27,fit,pending,27.57,store_credit,6.64,mail,fair,Angela Crosby,2024-03-30 02:17:27
RET31Z9E05V,2679,448,2025-08-19 06:27:30,defective,approved,31.54,original_payment,9.46,pickup,fair,Melanie Oliver,2025-08-19 06:27:30
RETGIO8P7KR,8374,2657,2025-02-11 16:20:19,defective,completed,38.59,original_payment,14.51,pickup,new,Blake Rivera,2025-02-11 16:20:19
RETYNK5LPRD,8574,4702,2025-06-29 21:56:04,fit,processed,23.2,original_payment,14.97,store,new,Tim Cummings,2025-06-29 21:56:04
RETVEPMSVJ2,10478,4749,2025-02-07 09:27:06,defective,pending,29.45,store_credit,0.79,pickup,fair,Stephen Wells,2025-02-07 09:27:06
RET02957NPG,11842,2091,2025-04-07 02:30:56,fit,processed,27.59,original_payment,4.2,mail,fair,William Reyes,2025-04-07 02:30:56
RETMM2YW5NN,5645,1565,2024-08-25 22:48:52,changed_mind,processed,58.47,original_payment,4.37,mail,new,Angela Smith,2024-08-25 22:48:52
RET70ACI3FL,7298,2001,2025-01-28 22:47:53,fit,completed,43.94,store_credit,7.39,pickup,poor,Amanda Bryant,2025-01-28 22:47:53
RET00GL8HTM,6979,1929,2024-12-04 23:30:30,other,approved,27.13,original_payment,4.44,store,good,David Alexander,2024-12-04 23:30:30
RETMADVTMB4,2332,888,2024-11-02 09:07:19,other,completed,28.14,store_credit,1.92,pickup,good,Karen Mooney,2024-11-02 09:07:19
RETELAYLJ0Y,1430,4789,2024-05-19 08:07:01,changed_mind,approved,46.24,store_credit,11.01,store,good,Thomas Allen,2024-05-19 08:07:01
RETZRZ43FJX,2620,4996,2025-09-20 13:52:17,other,pending,82.33,original_payment,10.08,mail,new,Sarah Williams,2025-09-20 13:52:17
RET2YSTN875,5643,447,2025-03-06 17:58:11,defective,approved,17.03,original_payment,6.09,store,poor,Anthony Reed,2025-03-06 17:58:11
RETKU4OKMH2,450,1013,2025-02-27 10:52:25,fit,processed,47.61,original_payment,2.94,pickup,poor,Theresa Powers,2025-02-27 10:52:25
RETCCV63310,4216,261,2025-09-11 05:44:20,fit,processed,67.8,store_credit,13.74,pickup,poor,Steven Carlson,2025-09-11 05:44:20
RET6ABD2USN,10583,2421,2024-09-21 12:32:00,fit,pending,48.82,store_credit,14.68,store,good,Jenny Gordon,2024-09-21 12:32:00
RETJR3WCJIM,4938,2376,2025-05-22 22:41:41,changed_mind,completed,66.84,store_credit,14.42,pickup,new,Laura Jones,2025-05-22 22:41:41
RETXPOO5HP3,10740,2295,2025-02-21 17:34:19,fit,completed,48.64,original_payment,2.72,mail,good,Stephanie Armstrong,2025-02-21 17:34:19
RET119ICDL5,10073,806,2025-01-05 18:14:37,defective,pending,50.74,store_credit,6.32,mail,poor,Julie Peterson,2025-01-05 18:14:37
RETRYSO6I0U,7661,4339,2025-06-20 13:39:10,changed_mind,pending,42.49,original_payment,2.93,store,poor,Martha Simmons,2025-06-20 13:39:10
RET2UZLHVJ7,5264,3192,2025-06-26 22:46:01,changed_mind,completed,33.5,store_credit,6.36,mail,new,Harry Richards,2025-06-26 22:46:01
RET9L1NOWL7,2158,569,2024-10-06 07:08:10,other,processed,81.85,original_payment,8.22,mail,good,Cynthia Allison,2024-10-06 07:08:10
RET1AYE7UFV,9256,2947,2024-12-13 05:59:03,changed_mind,processed,46.02,store_credit,11.87,store,poor,Kelli Collins,2024-12-13 05:59:03
RETSQLULMOU,11669,4585,2024-11-25 17:40:04,changed_mind,processed,58.96,original_payment,5.8,mail,like_new,Brian Joseph,2024-11-25 17:40:04
RETZW2UI2BW,514,1625,2025-09-02 17:43:57,fit,pending,37.2,store_credit,5.45,mail,new,Mary Banks,2025-09-02 17:43:57
RETDMI7SG28,3968,1635,2024-06-18 16:08:03,fit,approved,31.77,original_payment,2.86,pickup,like_new,Lauren Lee,2024-06-18 16:08:03
RETI4RHWWE7,1613,2049,2024-11-25 18:02:34,fit,processed,29.43,original_payment,9.1,store,like_new,Margaret Williams,2024-11-25 18:02:34
RETGG41RHII,11210,3355,2024-04-11 22:23:01,fit,processed,46.13,store_credit,8.29,store,new,Gregory Harrison,2024-04-11 22:23:01
RET08ATK35H,11215,4780,2024-09-30 18:23:56,changed_mind,approved,21.72,store_credit,1.71,pickup,fair,Christopher Anderson,2024-09-30 18:23:56
RETYSFEQ8SE,4065,4123,2025-09-21 00:56:05,changed_mind,processed,52.72,original_payment,4.68,store,like_new,Andrea Schultz,2025-09-21 00:56:05
RETC1GU7NU3,9076,1882,2025-07-31 13:40:21,changed_mind,processed,38.09,store_credit,6.67,store,fair,Richard Frye III,2025-07-31 13:40:21
RETEY1FE1A2,4007,75,2025-07-31 05:57:47,other,completed,65.23,original_payment,8.52,store,good,Dennis Kelley,2025-07-31 05:57:47
RETTIKZYPDB,11167,2048,2024-09-08 00:50:03,defective,completed,51.28,store_credit,1.74,pickup,new,Thomas Crosby,2024-09-08 00:50:03
RETKKYUIXV3,334,4305,2025-08-17 05:50:17,fit,processed,51.58,store_credit,13.15,mail,like_new,Scott Bullock,2025-08-17 05:50:17
RETH6QNF2GK,12556,1851,2025-08-05 06:51:51,changed_mind,pending,57.69,store_credit,9.36,mail,fair,Jimmy Jones,2025-08-05 06:51:51
RET7OJ94DI8,11297,29,2025-03-23 02:03:04,defective,pending,60.06,original_payment,14.09,pickup,like_new,Laura Lee,2025-03-23 02:03:04
RET8E2DDGMS,3464,1375,2025-03-26 23:33:25,fit,processed,45.38,original_payment,5.73,store,good,Kevin Andrews,2025-03-26 23:33:25
RETTT5N2FP6,12543,1234,2025-04-24 04:52:54,other,completed,30.68,store_credit,3.91,store,good,Amy Moses,2025-04-24 04:52:54
RETKV6AHSTE,10172,4146,2024-09-05 10:23:44,defective,processed,65.7,store_credit,14.54,mail,like_new,Ashley Larson,2024-09-05 10:23:44
RETZX27909O,8557,2829,2024-11-04 12:27:25,defective,pending,47.54,original_payment,3.02,mail,poor,Marissa Munoz,2024-11-04 12:27:25
RETLG06EODQ,9599,3001,2024-08-04 02:44:23,fit,processed,58.99,original_payment,13.84,pickup,new,Brian Levine,2024-08-04 02:44:23
RETYI15V4LG,6961,3697,2025-09-03 19:25:23,fit,completed,54.95,original_payment,2.53,store,fair,Timothy Mendoza,2025-09-03 19:25:23
RETMPGV5NE3,6325,2642,2024-12-16 08:20:19,other,completed,37.56,store_credit,6.41,mail,poor,Caleb Hartman,2024-12-16 08:20:19
RETIOX6DM3K,2607,3830,2025-08-11 20:43:16,fit,approved,36.15,store_credit,3.08,pickup,fair,David Dunn,2025-08-11 20:43:16
RETECZXSEB8,5107,1867,2025-02-10 13:19:36,defective,pending,60.27,original_payment,10.31,pickup,new,Lawrence Smith,2025-02-10 13:19:36
RET1M2XB7OS,7427,1849,2024-12-05 23:04:48,defective,pending,70.06,store_credit,8.97,store,poor,Isaiah Fischer,2024-12-05 23:04:48
RET6Z4GP2J4,1096,2287,2025-05-05 15:53:21,other,pending,41.21,original_payment,6.21,mail,poor,Amy Burgess,2025-05-05 15:53:21
RET5AFWVN3A,5130,2431,2024-08-01 02:02:44,other,completed,45.31,original_payment,14.9,pickup,like_new,Kathy Mccullough,2024-08-01 02:02:44
RET84N8J361,9044,552,2025-05-30 23:35:10,other,pending,31.3,original_payment,2.18,pickup,fair,Amy Bryant,2025-05-30 23:35:10
RETJ3QCFXEF,8246,3788,2025-05-17 12:39:47,other,processed,19.93,original_payment,4.23,mail,fair,Thomas Brown,2025-05-17 12:39:47
RETHN1FTYCP,10456,1229,2025-04-12 10:13:51,changed_mind,pending,62.6,store_credit,2.57,mail,poor,Gina Lindsey,2025-04-12 10:13:51
RETBQOOEJPI,1515,1847,2025-08-11 08:25:39,other,processed,53.82,store_credit,0.41,store,new,Stephanie Freeman,2025-08-11 08:25:39
RETYS1XOF42,12320,18,2025-08-27 21:48:01,changed_mind,completed,37.93,store_credit,10.6,store,like_new,Ariel Perez,2025-08-27 21:48:01
RETTJA0E0VH,65,1773,2024-11-29 05:18:16,other,pending,61.7,store_credit,13.83,store,like_new,Tammy Lyons,2024-11-29 05:18:16
RETU1A6NV3I,2156,1902,2025-06-17 07:56:45,other,pending,57.18,original_payment,6.69,mail,like_new,Gary Floyd,2025-06-17 07:56:45
RETZAEKS9IM,11112,2009,2025-09-04 12:06:14,other,processed,84.47,original_payment,12.7,pickup,poor,Roberto Jackson,2025-09-04 12:06:14
RETZIKJZOOX,11666,288,2024-08-07 06:16:19,defective,processed,21.35,store_credit,5.35,mail,like_new,Jason Williams,2024-08-07 06:16:19
RETM4BPMK9T,5675,4925,2025-09-17 00:20:53,fit,approved,43.16,store_credit,7.81,pickup,good,Tracy Wolf,2025-09-17 00:20:53
RET6NSOBF8J,8326,2394,2024-02-29 12:05:17,fit,processed,47.14,original_payment,7.83,store,poor,Gregory Schultz,2024-02-29 12:05:17
RETS494WLGQ,2459,3822,2025-05-06 09:06:44,fit,pending,37.68,store_credit,0.01,store,fair,Jared Hernandez,2025-05-06 09:06:44
RETNJXCIH3W,6075,3641,2024-07-30 12:09:27,other,processed,25.31,store_credit,6.03,store,fair,James Hurst,2024-07-30 12:09:27
RET4FF5XS6V,9747,3297,2024-07-18 06:07:09,fit,approved,47.81,store_credit,13.28,pickup,fair,Michael Webb,2024-07-18 06:07:09
RET3ZAZ25EO,5904,580,2024-08-27 12:34:15,changed_mind,pending,78.06,original_payment,10.86,store,good,Adam Ewing,2024-08-27 12:34:15
RETKK8TEBGG,4947,394,2025-02-05 14:29:26,other,processed,53.35,original_payment,14.27,mail,fair,Christopher Lee,2025-02-05 14:29:26
RETNBR8RCTU,9764,1660,2025-08-25 22:51:46,defective,approved,49.71,original_payment,14.07,pickup,good,Amy Gutierrez,2025-08-25 22:51:46
RETR1AI8BWC,2383,4706,2023-12-31 13:44:10,changed_mind,processed,67.57,original_payment,6.91,pickup,good,Frederick Deleon,2023-12-31 13:44:10
RET1QBIWLLQ,8386,1177,2025-08-26 09:47:21,changed_mind,completed,37.08,original_payment,1.74,store,poor,Elaine Nguyen,2025-08-26 09:47:21
RETAPSL5BGX,12017,4113,2025-05-08 21:29:01,defective,processed,17.32,store_credit,13.15,pickup,poor,Sarah Benton,2025-05-08 21:29:01
RETVWMONPX3,11571,4511,2025-05-02 13:51:07,fit,pending,23.55,store_credit,2.63,pickup,poor,Paige Miller,2025-05-02 13:51:07
RET0LBIUQ3R,7605,66,2024-11-26 16:25:47,fit,pending,45.48,original_payment,1.7,pickup,fair,Whitney Hernandez,2024-11-26 16:25:47
RET78MS1QC2,7421,1047,2025-06-17 09:23:39,changed_mind,approved,38.23,original_payment,5.95,pickup,fair,Alejandro Flynn,2025-06-17 09:23:39
RET1N3379LJ,3689,1370,2025-08-03 16:48:34,defective,completed,34.68,store_credit,13.04,pickup,poor,Patrick Robinson,2025-08-03 16:48:34
RETSIHCSEYA,3586,485,2025-09-14 14:59:38,changed_mind,completed,48.32,store_credit,1.25,mail,poor,Megan Stone,2025-09-14 14:59:38
RET2N3WRYEB,1502,4606,2025-09-24 09:08:43,fit,approved,29.8,store_credit,10.48,pickup,like_new,Cody Gallegos,2025-09-24 09:08:43
RET6NZPIEQ9,10577,578,2025-03-11 02:56:36,changed_mind,completed,48.29,original_payment,9.48,store,good,Ronald Miller,2025-03-11 02:56:36
RETBBMFWUPJ,7936,173,2025-06-10 01:47:53,changed_mind,completed,32.63,store_credit,2.38,mail,good,Kathryn Hall,2025-06-10 01:47:53
RETHOKIYYXF,9549,1695,2024-04-03 01:13:14,fit,processed,53.06,original_payment,5.77,store,fair,Kylie Petersen,2024-04-03 01:13:14
RET1WSGS0IJ,9867,1374,2025-08-11 08:33:46,changed_mind,completed,37.42,original_payment,11.05,store,new,Jeanne Parsons PhD,2025-08-11 08:33:46
RETSJ3LHOJ7,7141,2200,2025-08-11 12:27:50,changed_mind,approved,27.71,original_payment,5.91,store,fair,Ronald Wang MD,2025-08-11 12:27:50
RETEG4CATRY,2387,2197,2024-08-27 22:00:15,defective,approved,18.76,original_payment,7.03,store,good,Christina Graham,2024-08-27 22:00:15
RETU9AMLD9T,7769,3390,2025-04-25 00:40:38,fit,pending,34.81,original_payment,3.49,store,good,Dr. Holly Nelson,2025-04-25 00:40:38
RET2LTAM7V9,12550,3522,2025-03-26 22:00:52,fit,processed,42.49,original_payment,12.22,store,poor,Lisa Bauer,2025-03-26 22:00:52
RETINQL0H52,5194,4947,2025-03-23 03:24:08,changed_mind,approved,57.6,original_payment,12.91,store,poor,Christopher Flores,2025-03-23 03:24:08
RETEQIZ790I,3795,2416,2025-02-08 14:56:25,fit,completed,27.3,original_payment,3.53,pickup,new,Larry Ewing,2025-02-08 14:56:25
RET4MAKYAFH,9394,1600,2025-09-13 04:14:12,other,completed,78.75,original_payment,0.71,store,poor,Mark Yu,2025-09-13 04:14:12
RETANEAXTTS,3730,1969,2025-05-02 16:38:54,defective,processed,34.25,original_payment,9.43,mail,like_new,Ryan Gonzalez,2025-05-02 16:38:54
RET099974O0,9937,1590,2025-08-31 21:25:48,changed_mind,processed,32.44,store_credit,14.19,mail,new,Joseph Davis,2025-08-31 21:25:48
RET0NWEX0MU,10838,918,2025-07-14 05:42:12,changed_mind,processed,45.99,store_credit,12.02,pickup,poor,Amber Abbott,2025-07-14 05:42:12
RET5FTQUD42,8019,4868,2025-07-06 21:13:41,changed_mind,pending,45.71,original_payment,1.4,mail,new,Natalie Nguyen,2025-07-06 21:13:41
RET908OWGIS,12206,3187,2025-08-11 00:00:26,changed_mind,processed,20.58,original_payment,1.13,mail,like_new,Teresa Brooks,2025-08-11 00:00:26
RETO9TN4M99,2141,424,2025-08-29 03:54:16,changed_mind,pending,76.69,store_credit,2.89,mail,good,John Wade,2025-08-29 03:54:16
RETMX532EPS,3489,4147,2025-03-30 07:13:41,changed_mind,approved,45.53,store_credit,14.38,store,poor,Austin Myers,2025-03-30 07:13:41
RETRQGYKT8U,6107,4503,2024-05-20 01:04:29,changed_mind,processed,32.57,store_credit,6.18,pickup,new,Robert Walker,2024-05-20 01:04:29
RET8O75FR3B,5710,1319,2025-03-11 11:58:19,fit,approved,40.33,original_payment,12.92,pickup,fair,Todd Cardenas,2025-03-11 11:58:19
RETQPH4A2GR,6004,4608,2025-06-24 08:14:48,defective,completed,29.8,original_payment,12.93,pickup,fair,Terri Melendez,2025-06-24 08:14:48
RETIG97J612,2905,4370,2024-07-20 14:40:49,changed_mind,approved,39.11,store_credit,13.21,mail,new,Tracy Wilson,2024-07-20 14:40:49
RETIPVDF09G,3584,4687,2024-08-15 18:11:53,fit,completed,25.04,store_credit,8.29,store,fair,Claudia Nelson,2024-08-15 18:11:53
RET92WSPV5V,6985,2074,2025-02-28 14:11:26,defective,approved,58.79,original_payment,9.84,mail,like_new,Thomas Rogers,2025-02-28 14:11:26
RETD3DK2GA6,12578,3090,2025-07-14 11:01:21,defective,pending,35.27,original_payment,4.23,pickup,good,William Ellis,2025-07-14 11:01:21
RETLJN6MYMJ,2790,1328,2024-09-20 18:19:30,defective,approved,36.1,store_credit,0.12,mail,poor,Nicholas Sullivan,2024-09-20 18:19:30
RETFVU8ETC4,12361,921,2024-11-05 17:40:38,defective,approved,63.4,store_credit,1.1,pickup,like_new,Amanda Johnson,2024-11-05 17:40:38
RETTB92GA8E,10024,1611,2025-09-23 20:00:45,defective,completed,41.37,original_payment,2.07,mail,good,Judith Barnes,2025-09-23 20:00:45
RET47VGMNH9,6499,825,2025-08-04 08:54:35,changed_mind,completed,36.21,original_payment,9.65,store,poor,Elizabeth Hall,2025-08-04 08:54:35
RETI4NJNKKC,2993,3855,2024-05-05 14:11:09,changed_mind,pending,39.17,original_payment,0.65,pickup,new,Dana Brown,2024-05-05 14:11:09
RETM9367OUV,11389,438,2025-08-30 13:31:55,defective,pending,37.27,store_credit,1.18,pickup,good,Walter Gonzalez,2025-08-30 13:31:55
RETXONYPA8H,1022,1565,2025-04-16 14:14:58,fit,approved,52.11,store_credit,12.99,pickup,new,Joshua Robinson,2025-04-16 14:14:58
RETXN24PYNA,8627,739,2025-08-15 10:13:31,defective,approved,38.34,original_payment,7.28,mail,new,Christine Mitchell,2025-08-15 10:13:31
RETMCZ3WFVY,7563,2393,2025-06-19 23:16:58,changed_mind,pending,62.15,original_payment,8.37,pickup,fair,Jonathan Contreras,2025-06-19 23:16:58
RETIT0OWHSE,12129,4128,2025-07-31 09:34:25,fit,completed,44.97,store_credit,11.17,store,like_new,Peter Olson,2025-07-31 09:34:25
RETUF0L2UG4,3147,1539,2025-09-12 13:27:05,fit,pending,81.93,original_payment,2.36,mail,poor,Paula Henry,2025-09-12 13:27:05
RET4PP8XY12,1305,3960,2025-05-15 08:25:12,changed_mind,approved,15.75,store_credit,14.57,pickup,good,Kathryn Brown,2025-05-15 08:25:12
RETBHSUI93R,12725,2895,2025-07-30 18:16:56,fit,pending,67.69,store_credit,7.53,store,poor,Elizabeth Mcgee,2025-07-30 18:16:56
RETTBJLUJQ5,55,1022,2024-12-24 23:02:04,fit,approved,40.5,original_payment,7.24,mail,new,Frank Kelly,2024-12-24 23:02:04
RET2SSDFIWG,1850,3863,2024-01-11 12:05:57,fit,processed,52.42,store_credit,13.91,store,poor,Jeffrey Ray,2024-01-11 12:05:57
RETGZT0S1V1,8986,3508,2025-09-13 11:42:48,fit,approved,48.02,original_payment,12.14,mail,good,Jennifer Smith,2025-09-13 11:42:48
RETZYM9QTXU,11108,2471,2025-08-20 05:52:44,fit,approved,31.18,store_credit,3.09,store,poor,Bruce Johnston,2025-08-20 05:52:44
RETQ5UDOUKN,4546,330,2025-09-04 08:05:03,fit,completed,20.38,store_credit,7.88,mail,poor,Heather Stewart,2025-09-04 08:05:03
RETGXVA8AQI,7282,4652,2024-11-04 13:57:37,changed_mind,processed,37.07,store_credit,4.06,mail,good,Nicholas Morrison,2024-11-04 13:57:37
RETOBLI7EC1,3994,2643,2024-10-28 11:57:49,defective,pending,47.73,original_payment,8.5,store,new,Julie Wiley,2024-10-28 11:57:49
RETQ3WPDWWG,10518,1865,2024-10-29 03:39:46,fit,processed,40.18,original_payment,4.82,pickup,poor,Tara Turner,2024-10-29 03:39:46
RETL266GBMN,6750,2503,2024-10-21 10:11:32,other,approved,52.65,store_credit,11.67,store,like_new,Bryan Cummings,2024-10-21 10:11:32
RETPYEMLO4F,7426,1332,2025-05-18 23:27:57,changed_mind,processed,46.4,original_payment,2.87,store,good,Michele Phelps,2025-05-18 23:27:57
RETQAVCUR5D,7357,4503,2025-02-13 12:16:28,changed_mind,processed,38.19,original_payment,12.31,mail,new,Jeffrey Mason,2025-02-13 12:16:28
RET848S1J5G,2880,4930,2025-09-25 02:15:50,changed_mind,approved,50.38,store_credit,1.91,mail,fair,Troy Torres,2025-09-25 02:15:50
RETGR5X98QX,3044,3806,2025-07-11 18:18:24,other,completed,57.35,original_payment,7.97,pickup,fair,Kenneth Diaz MD,2025-07-11 18:18:24
RETM7TGA9R4,10438,540,2025-09-04 08:12:05,fit,processed,47.46,original_payment,4.85,pickup,poor,Mark Medina,2025-09-04 08:12:05
RETGLAXDJ43,3558,3738,2025-08-08 00:17:17,other,processed,30.25,store_credit,11.48,store,fair,Debra Coleman,2025-08-08 00:17:17
RETF9IPLXOO,12716,502,2025-09-12 02:50:47,defective,pending,38.23,original_payment,3.49,store,new,Brandi Robbins,2025-09-12 02:50:47
RETF6QNNQWO,7732,1440,2025-08-03 03:21:33,defective,pending,28.92,original_payment,6.82,store,poor,Betty Williams,2025-08-03 03:21:33
RET8F0AUXOP,4752,4105,2024-05-05 10:58:18,defective,approved,43.55,store_credit,9.08,mail,good,Logan Bailey,2024-05-05 10:58:18
RETHTP5K30Y,6186,2714,2024-03-19 22:32:06,defective,approved,40.43,original_payment,6.45,store,fair,Daniel Kelly,2024-03-19 22:32:06
RET1QLADU8B,5739,905,2024-10-21 21:39:14,fit,approved,43.45,original_payment,13.21,pickup,fair,Roberta Johnston,2024-10-21 21:39:14
RETE30UU6PD,543,3438,2025-09-07 08:31:24,changed_mind,approved,46.04,store_credit,3.98,store,fair,Alexandra Barry,2025-09-07 08:31:24
RETXE4KE4UP,6627,3317,2024-03-17 06:10:22,other,approved,46.91,store_credit,3.41,store,new,Tommy Ortiz,2024-03-17 06:10:22
RETO54DAG1U,11828,453,2025-09-12 22:33:26,changed_mind,processed,61.17,store_credit,8.56,store,like_new,Mark Scott,2025-09-12 22:33:26
RET2Y1CEE3D,4616,3620,2024-10-20 09:30:31,fit,completed,54.81,original_payment,13.91,pickup,like_new,Robert Mendoza DDS,2024-10-20 09:30:31
RETN85KXK7Y,9160,2883,2025-09-14 21:30:54,fit,processed,74.75,store_credit,5.27,mail,like_new,Bethany Miller,2025-09-14 21:30:54
RETXMBSBFQF,4010,3355,2025-08-17 14:08:31,fit,approved,69.12,store_credit,2.18,pickup,fair,James Coleman,2025-08-17 14:08:31
RETDE3WCPKY,9748,973,2024-07-04 22:22:21,fit,approved,34.71,original_payment,14.0,pickup,fair,Lori Garcia,2024-07-04 22:22:21
RETXH0UKUZ4,10412,3839,2025-08-23 19:08:52,fit,completed,30.07,original_payment,1.11,mail,fair,Cynthia Jordan,2025-08-23 19:08:52
RETMAU3PAL7,9029,2088,2025-08-25 11:27:19,fit,approved,51.18,original_payment,4.26,store,fair,Robert English,2025-08-25 11:27:19
RET4W0CECOC,9887,3728,2025-03-08 07:04:14,fit,completed,42.66,store_credit,13.54,store,fair,Todd Allen,2025-03-08 07:04:14
RET4HU9184S,5030,3277,2024-11-24 13:57:07,defective,approved,28.09,original_payment,13.72,store,new,Felicia Porter,2024-11-24 13:57:07
RET013M52H1,6042,100,2025-07-01 14:42:34,defective,completed,31.18,original_payment,9.78,pickup,poor,Dawn Estrada,2025-07-01 14:42:34
RET3WTKQBM2,647,2248,2025-08-19 00:43:52,changed_mind,processed,57.61,store_credit,7.32,store,like_new,Craig Lewis,2025-08-19 00:43:52
RET8EL25NFP,11037,3092,2025-08-16 11:27:17,changed_mind,processed,51.98,original_payment,7.5,store,new,Megan Jones,2025-08-16 11:27:17
RET2ROJZMKU,480,2989,2025-08-08 08:30:30,fit,completed,32.3,store_credit,1.33,pickup,fair,Bryan Perez,2025-08-08 08:30:30
RETW7040ZC1,8486,2057,2025-04-29 23:51:15,changed_mind,pending,82.61,store_credit,1.11,pickup,good,Teresa Sanchez,2025-04-29 23:51:15
RETA5QHYXZO,2698,2910,2025-03-08 16:32:43,fit,completed,32.33,original_payment,7.84,store,like_new,Allison Harrison,2025-03-08 16:32:43
RETIPBIGY74,9504,4663,2025-01-16 16:17:25,other,completed,60.72,store_credit,14.04,store,fair,John Moreno,2025-01-16 16:17:25
RETOJS3ENFC,1954,2208,2025-05-18 13:51:08,defective,completed,22.54,store_credit,1.21,mail,like_new,Michael Wilson,2025-05-18 13:51:08
RETW4FRX759,1150,4245,2025-05-20 23:09:43,fit,completed,56.64,original_payment,11.46,pickup,new,Jonathan Brown,2025-05-20 23:09:43
RET974CMEP8,4333,3502,2025-01-03 23:46:54,fit,approved,35.61,store_credit,6.37,mail,good,Sean Graham,2025-01-03 23:46:54
RETTVHSA6RI,2521,2419,2024-09-18 18:38:43,fit,processed,62.32,original_payment,9.49,store,fair,Elizabeth Carroll,2024-09-18 18:38:43
RETMMZ04EXL,2659,69,2024-07-15 03:59:33,other,processed,55.95,store_credit,11.2,pickup,like_new,Jessica Day,2024-07-15 03:59:33
RETTCH5O1WC,11422,2051,2025-01-19 01:53:56,defective,approved,36.68,store_credit,5.33,pickup,poor,Katherine Miller,2025-01-19 01:53:56
RETYKL6R2RR,7728,3341,2024-08-09 17:11:54,other,processed,30.06,original_payment,7.75,mail,fair,Amber Terry,2024-08-09 17:11:54
RET3QEPW9DQ,9693,4190,2025-02-08 17:18:33,fit,completed,28.46,store_credit,9.16,pickup,fair,Emily Wong,2025-02-08 17:18:33
RETHROZ6M7N,2084,1783,2025-06-13 08:46:45,fit,processed,30.52,original_payment,14.69,mail,fair,Christine Ramirez,2025-06-13 08:46:45
RETHG60IIUX,5344,4171,2025-02-23 04:20:12,defective,pending,57.31,original_payment,6.37,mail,new,Connie Weaver,2025-02-23 04:20:12
RETD64ZOPZ6,958,828,2025-08-24 18:47:03,defective,processed,60.65,store_credit,4.1,pickup,fair,Steven Holt,2025-08-24 18:47:03
RETMXP7AI4F,952,2039,2025-07-01 11:22:21,fit,pending,30.97,original_payment,1.75,pickup,new,William Williams,2025-07-01 11:22:21
RET639BEY9T,8219,4617,2025-09-11 23:39:45,fit,pending,40.62,original_payment,8.59,pickup,poor,David Jones,2025-09-11 23:39:45
RETFI4C89C1,12271,1063,2025-07-20 09:04:57,fit,completed,53.35,original_payment,12.1,mail,good,Ashley Hendrix,2025-07-20 09:04:57
RETF6KF546R,10754,4129,2025-08-22 15:14:19,defective,pending,32.77,store_credit,13.28,pickup,new,Jonathan Larsen,2025-08-22 15:14:19
RETV4IPWIP7,11704,3936,2025-09-13 23:52:27,changed_mind,pending,72.48,store_credit,6.3,mail,new,Natalie Baldwin,2025-09-13 23:52:27
RETD84O545D,10266,1329,2024-12-11 17:43:24,defective,pending,41.64,original_payment,10.07,pickup,poor,Brian Conrad,2024-12-11 17:43:24
RETFZIQFYOD,10180,2813,2025-02-11 23:58:51,fit,pending,39.76,store_credit,8.37,pickup,fair,Beth Collins,2025-02-11 23:58:51
RETT934A3FH,2855,980,2025-08-12 06:13:16,changed_mind,approved,49.93,original_payment,5.98,mail,poor,Jennifer Ford,2025-08-12 06:13:16
RETJQGVP7O9,9723,3107,2025-04-22 09:27:52,fit,pending,55.05,original_payment,1.46,mail,good,Becky Thompson,2025-04-22 09:27:52
RETNNR1L5WV,6734,2180,2025-07-09 06:31:34,changed_mind,completed,28.69,store_credit,7.66,mail,fair,Stephanie Ritter,2025-07-09 06:31:34
RETVGV8C1NP,5089,3138,2024-06-22 13:37:35,fit,processed,60.91,original_payment,1.69,mail,like_new,Jesse Cross,2024-06-22 13:37:35
RET96TWFYOX,5972,2423,2024-12-14 23:31:44,fit,processed,67.1,original_payment,3.55,mail,new,Stephanie Dunn,2024-12-14 23:31:44
RETF5RW6BR8,11046,2484,2025-07-21 14:05:36,fit,processed,65.38,original_payment,4.91,mail,poor,Megan Parker,2025-07-21 14:05:36
RETOT76Y7DS,11118,989,2025-04-05 13:24:37,changed_mind,processed,45.64,original_payment,1.3,store,new,Joshua Hill,2025-04-05 13:24:37
RETR6YKLZLO,4364,2049,2025-06-08 03:12:47,fit,completed,35.31,original_payment,7.83,pickup,like_new,Thomas Harrison,2025-06-08 03:12:47
