return_item_id,return_id,order_item_id,quantity_returned,item_condition,refund_eligible,restockable
RI91KHOA12,RETL2BIIKVL,71188,1,like_new,t,t
RINP0NU2DF,RETV395WR69,219896,1,damaged,t,t
RIB6AB72D3,RETV395WR69,219895,1,like_new,t,t
RIJQ7464P1,RETUMIYQ9W3,110965,2,worn,t,t
RIWKLGE8EW,RETODX38D4R,97880,1,like_new,t,t
RI09FYBFYV,RETONU3M3WX,62841,1,worn,t,t
RICWGVGHIY,RETL8SEHKQC,242967,1,like_new,t,f
RIFA20KBVK,RETG6KBI94U,111663,1,like_new,t,t
RI37H1D036,RETSOAWN3JT,79996,1,like_new,t,f
RI6ISBYBS4,RET2OA1HC9R,216862,1,worn,t,t
RI9L6JRWZB,RET2OA1HC9R,216861,1,like_new,f,f
RI6QJ2SYC4,RET7GX3S2B1,213347,1,like_new,t,t
RI5YZKLSO8,RETQESHC8IO,13872,1,like_new,t,t
RI1PIF13NJ,RET42X3XNS1,156911,2,like_new,t,t
RICPTSEOXM,RET42X3XNS1,156914,1,like_new,t,f
RII4CGNR4L,RETS659TMXA,51015,1,damaged,t,t
RIWBAUI3UW,RETO10OMGNH,98004,1,like_new,t,t
RI1GYAGR25,RETM6BH9Y4E,110790,1,like_new,t,t
RIGZM36DGY,RETPSY1VDXF,88193,1,like_new,t,t
RIFOOUBJ7R,RETMKP228GP,58591,1,like_new,t,t
RIITXI1CYE,RETL1F1WNBP,227629,1,like_new,t,t
RI8VA40KU2,RETL1F1WNBP,227630,1,worn,f,t
RI3REY40PE,RETW5BLN2FL,202269,2,like_new,t,t
RIJW4XZL4L,RETDH5YGMTJ,205484,1,like_new,t,f
RIIZ2E42B1,RET4CNDM22A,182370,1,damaged,t,t
RIYBZOOZOX,RETUL7M3N39,218067,1,like_new,t,f
RII58E3E6N,RETUL7M3N39,218068,1,like_new,t,t
RIUBQ6NEKI,RETPE94HWWK,106956,1,like_new,t,t
RIYT5UB77R,RETPE94HWWK,106954,2,damaged,f,t
RIPUB5BXA3,RETHM1VV5FJ,276012,1,damaged,t,t
RILPM6HBO1,RETHM1VV5FJ,276011,1,damaged,t,t
RITO53ZBTL,RETKQXTKTPG,241435,1,like_new,t,t
RI62HX1KI3,RETJFV3HEXB,236329,1,like_new,t,f
RII9ESOBI4,RETJFV3HEXB,236328,1,like_new,f,t
RINITEL43M,RETM9CO55Y7,217102,1,worn,t,t
RIIMOQH2NU,RETUZ43AHJI,224352,1,like_new,f,t
RIOFS9CQXL,RETUZ43AHJI,224351,1,like_new,t,t
RILWKYJWB1,RETQWBNAL2C,96457,1,like_new,t,f
RIE1ZIQW09,RETQWBNAL2C,96455,1,like_new,t,f
RIV91C3VUX,RETXSRRXWIF,23616,1,like_new,t,f
RIWC4K1ZAQ,RETXSRRXWIF,23619,1,like_new,t,f
RICRLFQKNE,RET4V261OPJ,41086,1,damaged,t,t
RINDWSPTOW,RET4V261OPJ,41087,1,damaged,t,t
RIMBGLHK2M,RETTW89GL71,295452,1,like_new,t,t
RIECPPSN63,RETTW89GL71,295450,1,like_new,t,t
RIES3G8JXV,RET6CL3WSFR,157927,1,like_new,t,t
RIPEJBONW4,RETAXIDNTYZ,181003,1,like_new,t,t
RIBB153A2J,RETAXIDNTYZ,181004,1,like_new,t,f
RIW21OO6F3,RET60L1OOS5,151372,1,like_new,t,t
RINO1U4ZVX,RETYFLXRGBV,260798,1,like_new,t,t
RI4X1F0PMA,RETFOTG7SFS,299039,1,like_new,t,t
RIFKQNN9PU,RETFOTG7SFS,299040,1,like_new,t,t
RI7POC3JFV,RET2H5M5BVO,189514,1,like_new,t,t
RIT0TMTALR,RET2H5M5BVO,189512,1,like_new,t,f
RIZ505P2F3,RETBWHGGKQR,219486,1,like_new,t,t
RIVQVG97O3,RETVSPD8W3W,278123,1,like_new,t,t
RI9H1PCQSL,RETVSPD8W3W,278124,1,damaged,t,t
RIJTCNZE1M,RETQSPH2URR,91012,1,like_new,t,t
RIT7HYSW0H,RETQSPH2URR,91013,1,like_new,t,t
RI8P075TLW,RET8IYLJ0GE,82334,1,worn,f,t
RI49X1DNDM,RETFNDJYWPA,242986,1,damaged,t,t
RIPT68TV71,RETFNDJYWPA,242987,1,like_new,t,t
RIB0TXYG45,RET7NPTI7BT,145272,1,damaged,t,t
RI0ZWJCXQ4,RET7NPTI7BT,145270,1,like_new,t,t
RIK0FMOK71,RETN7REGB6W,15059,1,damaged,f,t
RI6GMCVT8C,RET79QVYY3N,23984,1,like_new,t,t
RIUYTXG83I,RETGSMV1WFM,261779,1,like_new,t,t
RIA2QD5141,RETPLVI9VVH,144421,1,like_new,t,t
RITIDNRI63,RETXOUIUPC6,39861,1,damaged,t,t
RI4IWQ9DOZ,RETX26ARMWQ,165568,1,damaged,t,t
RI2RE5OFY8,RET84KEBH4U,170516,1,damaged,t,t
RIOFJLSDZ8,RET84KEBH4U,170514,1,like_new,t,t
RIY6O8PTXA,RETYDTCM0PC,168225,1,damaged,t,f
RIYUCQY8QZ,RETYDTCM0PC,168226,1,damaged,t,f
RIJP4FT3A2,RET7B3MGRTF,285636,1,like_new,t,t
RINHKINQDU,RETUCHZLAMJ,53476,1,like_new,t,t
RI706XFJVH,RETUCHZLAMJ,53475,1,like_new,t,t
RI85AMX4LZ,RETKD3DU0PN,12569,1,damaged,t,t
RINUO6OCM9,RETHU4K7TUU,265942,1,like_new,t,t
RIW8FW7U1W,RETHXQD773H,270827,1,damaged,t,f
RI0E9SPRZ5,RETHXQD773H,270828,1,damaged,t,t
RIUIVWEI2L,RET8MEILWYI,131450,1,like_new,t,t
RILWX7JRBW,RET4UZPH8K0,26901,1,like_new,t,t
RI85QQU5Y9,RET4UZPH8K0,26902,1,like_new,t,f
RIU7P1UPFW,RET9EMS5TET,171990,1,like_new,t,t
RIN7YXE00X,RETDJZSP2GT,179658,1,like_new,t,f
RIKG2ESIX0,RETWODNW0W9,15548,1,damaged,t,t
RI8QKPVJE0,RETXUBZ33TA,224483,1,like_new,t,f
RIWEUTRMZG,RET63WZAKNO,20836,1,like_new,t,t
RIEODG4S67,RET63WZAKNO,20838,1,like_new,t,t
RIOC5MA7P5,RETTXUDETBO,305105,1,damaged,t,t
RIG3OCA97G,RETTXUDETBO,305104,1,like_new,t,t
RIXHE5MOUH,RETMCFIKK4E,42514,1,like_new,t,t
RI5VDFL7CH,RETNMG8Q7EV,214454,1,like_new,t,t
RIU2512MZ4,RETT05X27B5,130108,1,like_new,t,t
RIEZ4EJ2UF,RETT05X27B5,130106,1,like_new,t,t
RINCDNGT9W,RET0X22O11C,43578,1,like_new,t,t
RI10GAGQD4,RET04RX8D8Z,163390,1,like_new,t,t
RIMBAPLKAQ,RETBV8HCEW8,8057,1,damaged,f,f
RIM0Q8DBJ5,RETBV8HCEW8,8058,1,damaged,t,t
RIZSJ0TLH7,RET8TFVNUGC,28215,1,like_new,t,f
RI8M1FEMS4,RET8TFVNUGC,28216,1,worn,t,t
RI8V4BYO67,RETNLC4TQ9D,183215,1,like_new,t,t
RINMKNDVY2,RETG2I6B3MJ,262858,1,like_new,t,t
RI5ST1O1XE,RET5S95CWD5,188701,1,worn,t,t
RIGFLVM3G3,RETUT9PHT5G,73475,1,like_new,t,f
RIDXUSCX9A,RETAVRDEN8O,87904,1,worn,t,f
RII5PP9V7D,RETAVRDEN8O,87906,1,damaged,t,t
RIJ5YJSFFU,RET958BM6MA,171454,1,like_new,t,f
RI0BL6C6MJ,RET958BM6MA,171455,1,damaged,t,t
RIBVZC7MXX,RETAMUA5TOF,269358,1,like_new,t,t
RIUAOZZIYG,RETQ8AQDQO8,26,1,like_new,t,t
RI8HVSTA7C,RET0XL0D7W3,77294,1,like_new,t,f
RI4F2GK8OO,RET0XL0D7W3,77296,1,like_new,t,t
RIPE3HXLQ1,RET5UMJTZCV,59169,1,like_new,t,t
RITVP4F7HU,RETSUZE5LUE,89722,1,like_new,f,t
RIKQKL07EA,RET6BFXESIE,297639,1,worn,f,t
RIB2YJIKZ7,RET6BFXESIE,297641,1,damaged,t,t
RIV4ZURWET,RET9WUXOQBV,74610,1,like_new,t,t
RIX5C1W65M,RET9WUXOQBV,74609,1,like_new,t,f
RIV5N14CVE,RETNMGG7DWD,124165,1,like_new,t,f
RIEWKJMY6R,RETNMGG7DWD,124164,2,damaged,t,t
RIYPQXBRPL,RETUS5YXF1W,278360,1,like_new,t,f
RII1T27ED6,RETPXGHMNWP,249188,1,worn,t,t
RIEP4C0GW3,RETPXGHMNWP,249189,1,like_new,t,t
RICDX9HHYC,RET84EYMH3M,42469,1,worn,t,t
RIWE8AR27P,RET791VDJBV,83115,2,like_new,t,t
RI24JL038D,RETKNWH2OUG,160521,1,like_new,t,f
RI9LW9KWEZ,RETKNWH2OUG,160522,1,damaged,t,t
RI706LYEO3,RETVDTLXNMN,217978,1,like_new,t,t
RIXTMLLH4C,RET6NP3PVIR,168743,1,like_new,t,t
RIOO55QR2C,RETA40LFDLA,300295,1,like_new,t,t
RIMOVWEST7,RETA40LFDLA,300296,1,like_new,f,t
RISTZOX2L4,RETHP4VTN9Z,40982,1,like_new,t,t
RIMI2VVCU1,RET54G3OYQE,270830,1,like_new,t,t
RI86RFPWSB,RETN3CCS1FG,75928,1,damaged,t,t
RI1WUDPJEX,RETQC1AIXHO,31960,1,worn,t,t
RI6M7U30I8,RETS65G7336,29025,1,like_new,t,t
RIMIBTULM6,RETS65G7336,29026,1,like_new,t,t
RIHXNLVXS3,RETQRKB8VN7,294202,1,worn,f,t
RI7GDQYB2X,RETKBK5218D,120035,1,like_new,t,t
RIX30GEG3R,RETKBK5218D,120034,1,like_new,t,f
RIZD39PUKH,RETMWVHG1XN,268012,1,damaged,t,t
RISBMJSZ8O,RETMWVHG1XN,268011,1,like_new,t,f
RIQBLJAHVI,RET0YJQQLIR,107197,1,worn,t,t
RIAKDRP8RA,RET0YJQQLIR,107196,1,damaged,t,t
RIE4CYF964,RET2ECXVOKJ,143134,1,like_new,t,f
RICUORA457,RETK5FFJ3O7,294079,1,like_new,t,t
RI0AEJWESX,RETK5FFJ3O7,294078,1,like_new,f,t
RI76O0X8XP,RET4ARY1PUA,287972,1,like_new,t,t
RI98QOR4LM,RETZZ3WDGAO,232972,1,damaged,f,t
RIBCLK5S6P,RETAM8A18TK,8050,1,worn,t,t
RI2020Z3RT,RETZPX03TNT,98761,1,like_new,t,t
RIPK2EWBJ9,RETPGKH0C9B,15063,1,like_new,t,t
RIXFCJ5WA0,RETAMBVKB2Y,278613,1,like_new,t,t
RIWY8WOK0G,RETLNRNN45L,7783,1,worn,t,t
RIU8DMPC63,RETLNRNN45L,7784,1,worn,t,t
RIV0GWO8O9,RETGBRCNTTB,305542,1,like_new,t,t
RI73KSSEF3,RETFIOPD67A,44334,1,like_new,t,t
RIN1P4C7QD,RETW0O2SC5S,85367,1,like_new,t,t
RI8NHJQ5RV,RETW0O2SC5S,85366,1,like_new,f,t
RIU4WSK3KG,RETXZL58Z2J,139348,1,like_new,t,f
RIM1ZRZDUR,RETXZL58Z2J,139350,1,like_new,t,t
RIBY72AZY6,RETVA9Z61C8,133742,1,like_new,f,t
RIJ6G9FKO0,RETVA9Z61C8,133741,1,like_new,t,t
RII58B7ZOL,RETDUQURGA0,3219,1,worn,t,t
RIQ5CS0R9W,RETYT7D0H83,133598,1,damaged,t,t
RIYM77ZWEV,RETYT7D0H83,133599,1,damaged,t,t
RIBSSO5RF2,RETW7POQIUF,67974,1,like_new,t,t
RIYI3CJHS9,RETVFUXIS9X,155507,1,like_new,t,t
RI2A4KJTNU,RETJWI4Z75L,83369,1,like_new,t,t
RIGN007QCV,RETJWI4Z75L,83370,1,like_new,t,f
RIVZQ4T1MO,RETNTR7AKBO,39261,1,like_new,t,t
RIRANK25PR,RETNTR7AKBO,39259,1,worn,t,t
RIOYTB3F0F,RETMKJV59R3,135934,1,like_new,t,t
RIYQ53CWNG,RET0TDSI843,229325,2,worn,t,t
RIRU65B7HT,RET0TDSI843,229324,1,like_new,f,t
RI4XPHNTKD,RETYA89QVM0,55901,1,like_new,t,t
RI34K43O0Y,RETMF4SHJPB,294060,1,like_new,f,t
RIZKNCQFSC,RETMF4SHJPB,294059,1,like_new,t,t
RIJ4VI0MKN,RET9QWWG6MR,12377,1,like_new,t,t
RIAMWACYU4,RETRCIQONKH,37056,1,worn,t,t
RIRLSLUAPT,RETRCIQONKH,37055,1,like_new,t,f
RI6B4TSJNK,RETLZ3NVMFM,141234,1,like_new,t,t
RIEDQ9KLJV,RETZ87R5XNA,145332,1,like_new,t,t
RIGQPYZA1Z,RETZ87R5XNA,145335,1,damaged,t,f
RI95FZ14NC,RETOPJ2B9RO,106854,1,worn,t,f
RIC3CX5EZK,RETOPJ2B9RO,106852,1,like_new,t,t
RIB581DFIW,RETA3RZES3E,149963,1,like_new,t,t
RIBUTDRLSK,RETMHE31GZK,175046,1,like_new,f,t
RIGJ5LQ861,RETSX2WF772,4093,1,like_new,t,t
RIQ0V5MTFF,RETO82E15YP,192687,1,like_new,t,t
RINHN5L21Y,RETO82E15YP,192688,1,like_new,t,f
RI4KV0LBEU,RET1TSTEH7V,101234,1,like_new,t,t
RIBUA813QS,RET1TSTEH7V,101233,1,like_new,t,t
RII0M4TU0Q,RETRI5B1HJP,100496,1,like_new,t,f
RIYCCNPJND,RETCQTOGT3W,154485,1,like_new,t,f
RIRMI2IEDA,RET1JY83AS5,20601,1,like_new,t,t
RIMU2ZV5DS,RET1JY83AS5,20600,1,damaged,t,t
RIV8QRJYG5,RETZYGRCAAM,201915,1,like_new,t,t
RIV7K5RJ5G,RET48DIOYZN,68379,1,like_new,t,t
RIGTH4W2HY,RET48DIOYZN,68378,1,like_new,t,t
RIB0BNO035,RETGO27G44R,273057,1,damaged,t,t
RIBFLMEFVK,RETGO27G44R,273056,1,like_new,t,t
RIWH2WRBVI,RETQQHKMOSD,53057,1,like_new,t,t
RIUHB5IJAY,RETQQHKMOSD,53056,1,damaged,t,f
RIH6LNL89G,RET7WBPFA0H,250426,1,like_new,t,t
RI7GKQHHY1,RET7WBPFA0H,250425,1,like_new,t,t
RIFIGOFNYT,RET0G0EIFKC,134049,1,like_new,t,t
RI336I4TSV,RETA7NM4Y1X,117794,1,like_new,t,t
RIY352NWWS,RET2854OLUD,15319,1,like_new,t,f
RI5SF7B2L9,RET9G8PYDRO,255070,1,like_new,t,t
RI2AN352MR,RET52GUSVN6,103810,1,worn,t,t
RIJKZC0TNZ,RETLWXCECSX,251246,1,like_new,t,t
RIH4LYCNOI,RET5DIQ0TXA,31218,1,worn,t,t
RIDO9G4JQD,RETTKYOJ8PH,133603,1,like_new,t,t
RICM26NA4X,RETTKYOJ8PH,133602,1,like_new,t,t
RI245G117H,RET1JVU9ESL,45175,1,like_new,t,t
RIZGCMMJH1,RET1JVU9ESL,45174,1,like_new,t,t
RINDS2KBIQ,RET98LXBBA0,166440,1,like_new,t,f
RIMHZ7QRUZ,RET1EE9B7VK,20963,1,like_new,t,f
RID6BS9S9J,RET7K4AU236,304970,1,like_new,t,t
RIQR92CHE4,RETFZWBKX79,141080,1,like_new,t,t
RIPTPMCFCO,RETFZWBKX79,141077,1,like_new,t,t
RI0ZJ3AJ3T,RET70VZMX3S,85623,1,like_new,t,t
RIYML25W3R,RETV89TNNQ4,60122,1,like_new,t,t
RIO93Q32L3,RETV89TNNQ4,60121,1,like_new,t,t
RI47EHTLCU,RETMTXX2HFD,166249,1,like_new,t,t
RIHZKIRA9D,RETMTXX2HFD,166247,1,worn,t,t
RIJB7XNSRA,RETWVAU9NW5,195506,1,worn,t,t
RIXF2RJGJH,RETWVAU9NW5,195507,1,like_new,t,f
RI2SVZ2GDM,RET4R42ULN7,68247,1,damaged,t,t
RIW6JDWM7Y,RET4R42ULN7,68248,1,like_new,f,t
RIOFH341BI,RETE84DI984,241955,1,damaged,t,t
RI5ONPK0DX,RETE84DI984,241956,1,like_new,t,f
RIBUQQMURG,RETULW2EI9E,307518,1,worn,t,t
RIHXTEQF1Q,RETM0RH4SRC,208079,1,like_new,t,t
RID90WAF08,RETBH9C8853,277722,1,like_new,t,f
RIVK6624U3,RETBH9C8853,277724,1,like_new,f,t
RIUD2C69N2,RETA1CON7KU,157890,1,like_new,t,t
RIA3Z75TOA,RETA1CON7KU,157889,1,like_new,f,t
RI00CIJEVV,RETSX430593,168798,1,like_new,t,t
RI3QAEU6AW,RETES8O9DC7,270555,1,worn,t,t
RI9G19BTJA,RET4TXF9JOA,180322,1,like_new,t,t
RI6PO3GJY4,RET4TXF9JOA,180323,1,like_new,t,t
RIAXXGY8O6,RETVKEZZW19,209999,1,worn,t,f
RIU2QHG227,RETFM2NAPZH,74234,1,like_new,t,t
RIFZMT3VWK,RETFM2NAPZH,74235,1,damaged,t,t
RI2SSJA7PI,RETGBQSZEBZ,226263,1,like_new,t,t
RILPNAV8N2,RETGBQSZEBZ,226264,1,like_new,t,t
RIYTLHW5HA,RETNGRB23I0,254322,1,worn,t,t
RIZ41O0LBP,RETG9GR6ZNS,145383,1,worn,t,f
RIJYPSF5Q7,RET68X99GLN,261138,1,like_new,t,t
RITVDOQ7EL,RET06IXPVWP,248230,1,like_new,t,t
RIHFGXZIGB,RET06IXPVWP,248232,1,like_new,t,t
RIESXYPW7Q,RET5L9U14GA,254315,1,damaged,t,t
RIGBYT9MOR,RET5L9U14GA,254314,1,damaged,t,t
RIUP6YFBUJ,RET916LM1J9,38024,1,like_new,t,f
RIDU8BJ3U9,RET885UJF4H,120647,1,like_new,t,f
RI1S5VA3JH,RET885UJF4H,120648,1,like_new,f,t
RIDXI9FTFK,RETK1AO0CL7,207131,1,like_new,t,t
RIUZKMM2QD,RETK1AO0CL7,207130,1,like_new,t,t
RI4I7NV29X,RETGOUFZLCR,40470,1,like_new,t,t
RIR7MAEWRC,RETGOUFZLCR,40468,1,like_new,t,f
RIZ2YQAS6V,RETIWY893ZB,59555,1,like_new,t,t
RIZOH2NQG0,RETIWY893ZB,59556,1,like_new,f,t
RIZNQ385B8,RETMZAOR5P8,94327,1,like_new,t,f
RIGOYTNTH3,RETWHHY7VPU,121026,1,damaged,t,t
RI5NE5H6A6,RET5MQUEBTD,184444,1,like_new,t,t
RIJ7YT4VPO,RETIQS3NCUY,308288,1,like_new,t,f
RI78MXYFDY,RETHA24BT1B,196539,1,damaged,f,t
RI316Q1C52,RETHMOMAC86,191823,1,like_new,t,t
RIZSD94DQX,RETHMOMAC86,191824,1,worn,t,t
RI7D85PHFC,RET9GLTJH5Q,260955,1,like_new,f,t
RI9J39H94K,RET9GLTJH5Q,260954,1,like_new,t,t
RI9Z1QS159,RETBL0UH790,233810,1,like_new,t,t
RIU734JEH5,RETBL0UH790,233809,1,like_new,t,t
RINMGDR6DG,RETM179EAEA,76179,1,like_new,t,t
RIVA72SR79,RETI9JDQCMV,277554,1,like_new,t,f
RIJAOYOH33,RETI9JDQCMV,277555,1,like_new,t,t
RIYOI9GYG6,RETI6PMDC16,245385,1,like_new,t,t
RI5IMKB4Z6,RETRBVIXJP8,215578,1,like_new,t,t
RIEAOTO30V,RETDMLKSXMZ,134373,1,damaged,t,t
RI1VLJENUI,RETWFYJB2S0,7273,1,damaged,t,t
RITVODJ9QA,RETWFYJB2S0,7275,1,like_new,t,f
RIXP96YP5J,RETIZ9GU8FQ,182310,1,damaged,t,t
RIMGDPAMZ5,RETIZ9GU8FQ,182311,1,damaged,t,t
RICPNBR1JO,RET8CU9L72A,198859,1,like_new,t,f
RII58HSVZW,RET8CU9L72A,198860,1,like_new,f,t
RIJBHRUZK0,RETY2BKJXLI,135015,1,damaged,t,t
RI8SDIK2D7,RETSBN90VSR,297527,1,worn,t,t
RI31J7EEN4,RETSBN90VSR,297528,1,like_new,t,t
RI50RWSX4P,RETCCWP514X,277628,1,damaged,t,t
RIVM3YBRGE,RETCCWP514X,277626,1,like_new,t,t
RII7KTPUVI,RETNPEFEOJ3,68173,1,like_new,t,f
RIWMH6G9P1,RETBU2G27WP,131007,1,like_new,t,t
RIY6E2XV24,RETBU2G27WP,131008,1,damaged,t,t
RII7J6QM7D,RETT7GS54KR,222090,2,like_new,t,t
RIVF879XIF,RETRL7HWV5K,84318,1,like_new,t,t
RI1GF4Z17U,RETQWM6UEKC,298666,1,damaged,t,t
RI66QLH0TD,RETQWM6UEKC,298665,1,like_new,t,t
RIO1A1KUMW,RETBLJCWIK4,77346,1,like_new,f,t
RIBGECS69B,RETN99ATB4A,144948,1,like_new,t,t
RILQANM68H,RETNOP1QSUP,17453,1,like_new,t,t
RIS3N1LY6Q,RETNOP1QSUP,17452,1,damaged,t,f
RIOH3ZAS6A,RET8Z2VGUII,246790,1,like_new,f,f
RIX3TRU992,RET2E8TB5E4,122033,1,like_new,t,t
RIPWVL29HT,RETJSZ0YQG9,202478,1,like_new,t,f
RIGBVSWRGB,RETJBOK3FK3,257760,1,like_new,t,f
RI34JBCXQ7,RET4QSII6FL,152389,1,like_new,t,t
RIY0V7FD83,RET4QSII6FL,152386,1,like_new,t,t
RI78W96BR4,RETAOWTDH02,111457,1,like_new,t,t
RIXX7IF63D,RETAOWTDH02,111456,1,like_new,t,t
RIS1NK4MTJ,RETIZCFOJAF,220216,1,damaged,t,f
RISTILXIQB,RETIZCFOJAF,220218,1,like_new,t,t
RI67Z07A1O,RETBA7SDYHJ,92956,2,like_new,t,t
RIV7JYC7J7,RETGR2BKN00,249403,1,like_new,t,t
RIG3JDWG58,RET2ZYQRJCM,103509,1,like_new,t,t
RIUZK3RJXF,RETTQJRY65E,90188,1,like_new,t,t
RICD9WXVC1,RETOOYHL2D8,265804,1,like_new,t,t
RI2SLJCFR1,RETJ6Q0BNMK,23733,1,like_new,t,t
RIMN9QAP1M,RETKFNZJJKY,91324,1,like_new,t,t
RI681K5KL0,RETWTYH680H,21282,1,damaged,t,t
RIBM2EJBHU,RETWTYH680H,21281,1,damaged,t,t
RI9CW5MW2X,RETZVBHPU8B,305416,1,worn,f,t
RIIJZ4BB1J,RETZVBHPU8B,305417,1,like_new,t,f
RI6SH0FDH0,RET0LQ6LX4D,18759,1,damaged,t,f
RIKGZMWR36,RET7YYAUDRH,30587,1,damaged,t,t
RIWRI7I3DR,RETHW4L2MVO,50847,1,like_new,f,t
RICHREZCT3,RET0VVPCUOZ,244819,1,like_new,t,t
RIERWJ4QK3,RET502UYUMY,250980,1,like_new,t,t
RIOOW038QX,RETIOFBZOLQ,197955,1,like_new,t,t
RIVKM1Y6OS,RET9740SZLJ,138180,1,damaged,t,t
RIQBIUXI95,RET9740SZLJ,138181,1,like_new,t,t
RIB4JU34S0,RETVXWJKJDZ,101978,1,damaged,t,f
RI8R67R28C,RETVXWJKJDZ,101977,1,like_new,t,t
RIOTZWYISV,RETWXB763GC,195441,1,like_new,t,t
RIILTQRC74,RETASDYEZDW,21990,1,like_new,t,t
RIGFIT7SOV,RET231ORKOQ,250216,1,like_new,t,t
RIBEPVZ9HS,RET4YEJRV38,177980,1,like_new,t,t
RIRY4704XK,RETJ5GMN0FE,42581,1,damaged,t,t
RICRNCJZGH,RETJ5GMN0FE,42579,1,like_new,t,t
RIZX36CXT8,RET5OL5DL8S,100077,1,like_new,t,t
RI4U5UZZVO,RETTPS4D0GV,30879,1,worn,t,t
RIMN1IRFJ8,RETDIZM9SBR,89024,1,worn,t,t
RIG8AL051O,RET454LKUFS,26697,1,like_new,t,t
RILS6N4HGY,RET454LKUFS,26695,1,like_new,t,t
RIGYOSKTAN,RET8UXPCB2T,227143,1,like_new,t,f
RI5ZC6SPWB,RETF7BVAURE,49037,1,like_new,t,f
RI8LNHU9CT,RETF7BVAURE,49040,1,worn,t,t
RI5C4WJ0FI,RETPV7ZLO5M,288019,1,like_new,t,t
RIXER2MRAW,RETPV7ZLO5M,288018,2,damaged,t,f
RI4OW78U7B,RETDAK7EHIR,306830,1,like_new,t,t
RIAIAZU6DU,RETQ430RHH0,302430,1,like_new,t,t
RIPYPLIFY9,RETB3IBVMMD,141427,1,like_new,f,f
RISKAY64TG,RET3273KWPD,272167,1,damaged,t,t
RIWL7NQAUT,RET3273KWPD,272168,1,damaged,t,f
RIYQAZS6B3,RETAMV16KK5,53913,1,damaged,t,t
RIE7TAGVCB,RET5JQCUI7R,233168,1,damaged,t,t
RID0EZ80GG,RETEKHPATE7,265030,1,like_new,t,t
RIS7BSQBTB,RETVODAECKY,76545,1,like_new,t,t
RI5W7ASFZZ,RETVODAECKY,76544,1,like_new,t,t
RI1MXJ2P43,RET99NK5RXX,264604,1,like_new,t,t
RIPUUYTZZA,RET9UXKUU8C,250386,1,like_new,t,t
RINGLZHTGV,RETBRXGVYTS,12198,1,like_new,t,t
RI0YGJKRZD,RETBRXGVYTS,12197,1,like_new,t,f
RICHSRFOY5,RET0KDGBH47,124014,1,damaged,t,t
RIO97WTOMG,RETW7DVBX66,248186,1,like_new,t,t
RI851173CF,RETW7DVBX66,248188,1,like_new,t,t
RI6HGLHD3S,RETG3QG2QB7,70367,1,damaged,t,f
RISDYZTB8S,RETODCM0J0T,52167,2,like_new,t,t
RI1KUH024L,RETUIJU7EFJ,122081,1,like_new,t,t
RIB8J9HCTZ,RET33ATOCOB,250181,1,damaged,t,t
RI2HYNXUGL,RETBZIQH5KF,161442,1,like_new,f,f
RI9ULC1AY1,RETSX65TWAJ,106863,1,worn,t,f
RI3PES9AVD,RETSX65TWAJ,106864,1,like_new,t,t
RI92YT6J2G,RET0AEWW2D2,127181,1,like_new,t,t
RIW263LA7J,RET0AEWW2D2,127180,1,like_new,t,t
RI7IYFZE04,RETY97K59C0,229790,1,damaged,t,f
RIEVUT37AC,RETMUJVN5O6,166429,1,like_new,t,t
RIQV29CUUU,RETPPXL14V8,19767,1,like_new,t,t
RITN5IM3OE,RETIW3GD8C9,259354,1,like_new,t,t
RIVFCJME0W,RET6M34GTTS,275558,1,like_new,t,t
RIGM6FY9PG,RET5OUDISQ6,122442,1,like_new,t,t
RIQJEQO7U1,RET9LQJOVTB,196232,1,like_new,t,t
RIGX7AVWBS,RETP3XUEMXV,43258,1,damaged,t,t
RIS2PS436X,RETEKH7KE6R,132047,1,damaged,t,t
RI1SJCL25W,RETTCBFJHPC,202743,2,like_new,t,t
RI3GLBFK6E,RETTCBFJHPC,202742,1,like_new,t,t
RIINWUAQWF,RETQ4CEOGN2,276029,1,damaged,t,f
RIVX4Z5LDT,RETNN5AJMHO,206642,1,like_new,t,t
RIMGD6QTS8,RETSV9FGJ7X,103892,1,damaged,t,t
RIAMFNYYCG,RETSV9FGJ7X,103891,1,worn,t,f
RIKJZVOO95,RET30CDPG79,63909,1,worn,t,t
RI7PMZ28I4,RET30CDPG79,63910,1,like_new,t,f
RIUAOD9RLQ,RETPOZGQKZO,273351,1,damaged,f,t
RIUYDKLV42,RETO88AM12R,91950,1,damaged,t,t
RIB7Z0PSUI,RETOGW6C8TR,252862,1,like_new,t,t
RIUY7WJWJN,RET5053UWMV,66599,1,damaged,t,f
RITWSSO68L,RET5053UWMV,66598,1,like_new,t,t
RIZS5U93VT,RETO07XCEXS,155504,1,damaged,t,f
RILJ0011O7,RETO07XCEXS,155503,1,like_new,t,t
RI4XGF8N0B,RETKVDGBDFJ,88412,1,like_new,t,t
RIP2OMBXXB,RETKVDGBDFJ,88413,1,like_new,t,t
RI1BJNU23O,RETHALQ3NE4,35941,1,like_new,t,t
RIW5G1F1OX,RET6PFUYIA5,18233,1,worn,t,t
RIWCQ4LC37,RET1XYH3MVJ,79366,1,like_new,t,t
RIS9CWDQ4A,RETF1MF9MGY,191485,2,like_new,t,t
RIKSEPGBXY,RETF1MF9MGY,191488,1,like_new,t,t
RIUBLPWCEM,RETVG6JSGFB,83709,1,like_new,t,t
