order_item_id,order_id,variant_id,quantity,unit_price,discount_amount,total_price,return_quantity,personalization_data
2138,1044,7,1,67.09,4.80,62.29,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2139,1044,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2140,1045,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2141,1045,12,1,150.73,22.61,128.12,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2142,1046,3,1,97.42,12.23,85.19,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2143,1047,1,3,95.01,0.00,285.03,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2144,1048,9,1,31.53,2.68,28.85,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2145,1049,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2146,1049,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2147,1049,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2148,1049,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2149,1049,1,1,95.01,15.14,79.87,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2150,1050,3,2,97.42,0.00,194.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2151,1050,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2152,1050,11,3,160.51,0.00,481.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2153,1050,5,1,44.94,4.75,40.19,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2154,1051,7,3,67.09,0.00,201.27,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2155,1051,10,1,286.41,22.11,264.30,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2156,1051,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2157,1052,4,1,141.22,24.62,116.60,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2158,1052,11,1,160.51,15.91,144.60,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2159,1053,2,2,210.24,29.15,362.17,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2160,1054,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2161,1055,9,2,31.53,5.69,51.68,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2162,1055,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2163,1056,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2164,1056,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2165,1056,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2166,1057,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2167,1057,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2168,1058,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2169,1058,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2170,1058,6,1,63.77,12.24,51.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2171,1058,15,3,341.13,0.00,1023.39,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2172,1058,11,3,160.51,24.08,409.30,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2173,1059,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2174,1060,11,1,160.51,16.16,144.35,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2175,1060,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2176,1060,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2177,1061,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2178,1061,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2179,1061,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2180,1062,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2181,1062,9,2,31.53,0.00,63.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2182,1062,12,2,150.73,0.00,301.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2183,1063,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2184,1063,1,1,95.01,17.79,77.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2185,1064,11,1,160.51,22.08,138.43,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2186,1064,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2187,1064,13,2,626.18,0.00,1252.36,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2188,1065,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2189,1066,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2190,1067,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2191,1067,15,1,341.13,51.17,289.96,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2192,1068,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2193,1069,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2194,1069,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2195,1069,9,3,31.53,0.00,94.59,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2196,1070,6,2,63.77,0.00,127.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2197,1070,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2198,1070,14,1,72.63,9.35,63.28,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2199,1070,3,3,97.42,0.00,292.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2200,1071,11,1,160.51,24.08,136.43,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2201,1071,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2202,1072,2,1,210.24,20.88,189.36,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2203,1073,5,1,44.94,3.08,41.86,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2204,1074,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2205,1074,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2206,1075,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2207,1076,4,2,141.22,0.00,282.44,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2208,1076,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2209,1076,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2210,1077,13,2,626.18,0.00,1252.36,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2211,1077,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2212,1077,7,1,67.09,5.14,61.95,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2213,1078,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2214,1078,8,2,50.71,7.61,86.21,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2215,1079,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2216,1080,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2217,1081,12,1,150.73,13.06,137.67,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2218,1081,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2219,1082,13,1,626.18,107.47,518.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2220,1083,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2221,1083,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2222,1084,1,2,95.01,0.00,190.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2223,1084,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2224,1085,11,2,160.51,26.96,267.10,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2225,1086,14,2,72.63,7.49,130.28,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2226,1086,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2227,1086,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2228,1087,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2229,1087,8,2,50.71,6.09,89.23,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2230,1087,12,2,150.73,0.00,301.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2231,1088,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2232,1088,3,1,97.42,14.61,82.81,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2233,1088,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2234,1089,1,2,95.01,0.00,190.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2235,1089,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2236,1089,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2237,1090,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2238,1091,4,2,141.22,0.00,282.44,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2239,1092,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2240,1093,8,3,50.71,0.00,152.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2241,1093,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2242,1094,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2243,1094,1,1,95.01,12.51,82.50,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2244,1094,13,2,626.18,0.00,1252.36,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2245,1094,3,2,97.42,0.00,194.84,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2246,1095,4,2,141.22,0.00,282.44,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2247,1095,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2248,1095,6,2,63.77,0.00,127.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2249,1096,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2250,1097,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2251,1097,5,2,44.94,0.00,89.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2252,1098,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2253,1099,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2254,1099,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2255,1099,8,2,50.71,7.25,86.93,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2256,1100,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2257,1101,4,2,141.22,0.00,282.44,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2258,1102,4,2,141.22,0.00,282.44,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2259,1103,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2260,1104,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2261,1104,11,2,160.51,0.00,321.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2262,1105,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2263,1105,12,2,150.73,0.00,301.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2264,1105,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2265,1106,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2266,1106,6,2,63.77,0.00,127.54,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2267,1106,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2268,1106,14,2,72.63,12.91,119.44,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2269,1107,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2270,1108,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2271,1108,10,1,286.41,29.76,256.65,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2272,1109,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2273,1110,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2274,1110,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2275,1111,12,2,150.73,0.00,301.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2276,1111,9,2,31.53,0.00,63.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2277,1111,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2278,1111,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2279,1112,14,1,72.63,5.68,66.95,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2280,1112,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2281,1113,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2282,1113,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2283,1113,5,2,44.94,0.00,89.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2284,1113,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2285,1114,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2286,1114,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2287,1114,4,1,141.22,11.63,129.59,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2288,1114,3,3,97.42,0.00,292.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2289,1115,13,2,626.18,97.30,1057.76,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2290,1115,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2291,1116,13,1,626.18,65.25,560.93,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2292,1116,9,2,31.53,0.00,63.06,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2293,1116,5,2,44.94,0.00,89.88,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2294,1116,12,2,150.73,0.00,301.46,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2295,1116,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2296,1117,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2297,1118,5,2,44.94,5.72,78.44,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2298,1118,11,1,160.51,10.52,149.99,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2299,1118,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2300,1118,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2301,1119,14,1,72.63,0.00,72.63,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2302,1120,8,3,50.71,0.00,152.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2303,1120,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2304,1120,11,1,160.51,0.00,160.51,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2305,1120,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2306,1120,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2307,1121,14,1,72.63,9.93,62.70,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2308,1121,10,2,286.41,0.00,572.82,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2309,1121,1,2,95.01,0.00,190.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2310,1121,2,3,210.24,17.61,577.89,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2311,1121,4,1,141.22,0.00,141.22,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2312,1122,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2313,1122,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2314,1122,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2315,1123,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2316,1123,11,3,160.51,0.00,481.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2317,1124,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2318,1124,5,1,44.94,0.00,44.94,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2319,1125,2,2,210.24,0.00,420.48,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2320,1126,9,3,31.53,2.47,87.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2321,1126,1,1,95.01,0.00,95.01,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2322,1127,11,2,160.51,0.00,321.02,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2323,1127,9,1,31.53,0.00,31.53,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2324,1128,8,2,50.71,0.00,101.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2325,1128,15,1,341.13,0.00,341.13,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2326,1129,10,1,286.41,17.54,268.87,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2327,1129,9,1,31.53,5.57,25.96,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2328,1129,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2329,1130,8,2,50.71,0.00,101.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2330,1131,8,1,50.71,7.61,43.10,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2331,1132,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2332,1133,8,1,50.71,0.00,50.71,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2333,1133,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2334,1134,13,1,626.18,105.87,520.31,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2335,1134,2,2,210.24,16.60,387.27,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2336,1135,15,3,341.13,0.00,1023.39,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2337,1135,12,1,150.73,0.00,150.73,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2338,1135,13,1,626.18,0.00,626.18,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2339,1135,7,2,67.09,10.10,113.98,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2340,1136,8,2,50.71,9.14,83.15,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2341,1136,2,1,210.24,0.00,210.24,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2342,1136,3,1,97.42,0.00,97.42,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2343,1136,9,1,31.53,3.74,27.79,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2344,1137,7,1,67.09,0.00,67.09,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2345,1137,10,1,286.41,0.00,286.41,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2346,1137,6,1,63.77,0.00,63.77,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2347,1138,15,2,341.13,0.00,682.26,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2348,1138,10,1,286.41,37.03,249.38,0,"{""fit_notes"": ""standard"", ""customization"": null}"
2349,1138,12,1,150.73,18.53,132.20,0,"{""fit_notes"": ""standard"", ""customization"": null}"
